unix,date,symbol,open,high,low,close,Volume XRP,Volume USDD,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1685923200000,2023-06-05 00:00:00,XRP/USDD,0.5405,0.5428,0.4902,0.511,1938.5817,3741.5224,1046.2578,2015.5643,463,0.5186
1685836800000,2023-06-04 00:00:00,XRP/USDD,0.52,0.5471,0.5103,0.5347,1169.8012,2199.1564,643.4674,1210.7247,308,0.532
1685750400000,2023-06-03 00:00:00,XRP/USDD,0.5256,0.5291,0.5119,0.52,1198.3834,2295.9138,547.2081,1047.9779,297,0.5219
1685664000000,2023-06-02 00:00:00,XRP/USDD,0.5074,0.5294,0.5043,0.5256,1331.5253,2573.3368,603.1091,1164.4466,348,0.5174
1685577600000,2023-06-01 00:00:00,XRP/USDD,0.5105,0.5205,0.5019,0.5072,3485.7985,6857.0301,1822.5202,3577.1434,470,0.5083
1685491200000,2023-05-31 00:00:00,XRP/USDD,0.5214,0.5292,0.5011,0.5175,1013.6832,1974.5185,498.5351,970.3602,327,0.5134
1685404800000,2023-05-30 00:00:00,XRP/USDD,0.4961,0.5293,0.4883,0.5212,1324.0594,2600.3476,784.9651,1538.9878,298,0.5094
1685318400000,2023-05-29 00:00:00,XRP/USDD,0.4847,0.4961,0.4777,0.4952,3711.777,7678.0425,2104.6967,4352.4436,574,0.4834
1685232000000,2023-05-28 00:00:00,XRP/USDD,0.4723,0.4919,0.4692,0.4848,2614.4504,5493.5917,1252.0482,2632.2638,607,0.4759
1685145600000,2023-05-27 00:00:00,XRP/USDD,0.47,0.4811,0.4629,0.4726,2681.6274,5699.8345,1175.5548,2500.4656,494,0.4704
1685059200000,2023-05-26 00:00:00,XRP/USDD,0.4544,0.4763,0.4544,0.4686,2664.0921,5725.2899,1148.5532,2470.5324,625,0.4653
1684972800000,2023-05-25 00:00:00,XRP/USDD,0.4545,0.456,0.4475,0.456,1942.8713,4295.7588,961.4199,2125.2329,544,0.4522
1684886400000,2023-05-24 00:00:00,XRP/USDD,0.4673,0.4673,0.4474,0.4541,1659.7452,3652.4806,710.389,1560.9025,390,0.4544
1684800000000,2023-05-23 00:00:00,XRP/USDD,0.4632,0.4681,0.4597,0.4671,1168.9048,2521.4442,557.9815,1203.6807,314,0.4635
1684713600000,2023-05-22 00:00:00,XRP/USDD,0.4583,0.4668,0.4518,0.4631,1303.3712,2834.2994,592.4335,1288.4273,349,0.4598
1684627200000,2023-05-21 00:00:00,XRP/USDD,0.4699,0.4813,0.4567,0.4585,2088.0584,4502.5038,1026.2019,2211.4691,549,0.4638
1684540800000,2023-05-20 00:00:00,XRP/USDD,0.4706,0.4753,0.4584,0.4697,1119.1148,2393.154,517.4126,1107.2918,296,0.4676
1684454400000,2023-05-19 00:00:00,XRP/USDD,0.4618,0.4738,0.4556,0.4668,1460.2753,3132.3609,714.5445,1532.7426,384,0.4662
1684368000000,2023-05-18 00:00:00,XRP/USDD,0.448,0.4728,0.441,0.4614,1386.9274,3026.5386,658.6665,1439.3674,396,0.4584
1684281600000,2023-05-17 00:00:00,XRP/USDD,0.4456,0.4618,0.4305,0.4488,1186.6034,2632.2166,645.9457,1433.2035,363,0.4508
1684195200000,2023-05-16 00:00:00,XRP/USDD,0.4288,0.4415,0.4182,0.4394,1448.1146,3404.8864,796.7035,1870.2676,353,0.4253
1684108800000,2023-05-15 00:00:00,XRP/USDD,0.4262,0.4335,0.4196,0.4255,1775.1735,4146.03,949.2181,2215.7657,434,0.4281
1684022400000,2023-05-14 00:00:00,XRP/USDD,0.4252,0.4324,0.4188,0.4263,2209.0875,5177.2899,1109.5918,2600.7721,547,0.4266
1683936000000,2023-05-13 00:00:00,XRP/USDD,0.4243,0.4319,0.4204,0.4256,1566.7135,3672.7266,729.0736,1709.1987,455,0.4265
1683849600000,2023-05-12 00:00:00,XRP/USDD,0.4215,0.4438,0.4161,0.4301,1381.4975,3238.7635,829.1596,1939.6157,319,0.4266
1683763200000,2023-05-11 00:00:00,XRP/USDD,0.4312,0.4314,0.4136,0.4229,2539.0196,6001.8393,922.2424,2178.4167,548,0.423
1683676800000,2023-05-10 00:00:00,XRP/USDD,0.4302,0.4368,0.4203,0.4312,1292.2138,3001.9441,619.4983,1439.7282,356,0.4304
1683590400000,2023-05-09 00:00:00,XRP/USDD,0.4305,0.4308,0.4191,0.4302,1162.6164,2730.3391,540.9777,1270.3395,316,0.4258
1683504000000,2023-05-08 00:00:00,XRP/USDD,0.45,0.4537,0.4166,0.4305,2749.2702,6301.9008,494.3561,1133.6344,345,0.4363
1683417600000,2023-05-07 00:00:00,XRP/USDD,0.458,0.4642,0.4493,0.4508,1181.0883,2577.8296,599.7709,1309.1737,529,0.4581
1683331200000,2023-05-06 00:00:00,XRP/USDD,0.4684,0.469,0.453,0.4599,867.5764,1883.1115,453.7473,983.019,313,0.4607
1683244800000,2023-05-05 00:00:00,XRP/USDD,0.4622,0.4703,0.4556,0.4681,1225.9005,2638.3476,496.5931,1067.8194,486,0.4646
1683158400000,2023-05-04 00:00:00,XRP/USDD,0.4648,0.4735,0.4544,0.4735,1226.7444,2655.6862,645.1279,1396.793,515,0.4619
1683072000000,2023-05-03 00:00:00,XRP/USDD,0.4664,0.4674,0.4512,0.4632,1061.274,2313.5327,501.9744,1094.9695,491,0.4587
1682985600000,2023-05-02 00:00:00,XRP/USDD,0.4659,0.4714,0.4576,0.4665,768.3409,1656.3695,392.803,846.2363,271,0.4638
1682899200000,2023-05-01 00:00:00,XRP/USDD,0.4768,0.477,0.4571,0.4664,1759.2839,3765.4371,368.7264,787.5616,373,0.4672
1682812800000,2023-04-30 00:00:00,XRP/USDD,0.4826,0.4881,0.4675,0.4675,851.5421,1768.2823,428.6067,890.2657,388,0.4815
1682726400000,2023-04-29 00:00:00,XRP/USDD,0.4853,0.4916,0.4799,0.4819,820.7225,1694.3028,379.3699,783.0016,379,0.4844
1682640000000,2023-04-28 00:00:00,XRP/USDD,0.4718,0.486,0.4644,0.4851,1386.8096,2917.0061,833.9545,1756.3342,486,0.4754
1682553600000,2023-04-27 00:00:00,XRP/USDD,0.4635,0.4746,0.4535,0.4715,945.109,2017.8814,512.1042,1092.613,433,0.4683
1682467200000,2023-04-26 00:00:00,XRP/USDD,0.4767,0.4875,0.44,0.4668,813.4773,1726.8581,290.6832,611.0185,334,0.4715
1682380800000,2023-04-25 00:00:00,XRP/USDD,0.467,0.4778,0.4546,0.4766,789.1676,1693.4606,388.8927,834.6014,381,0.466
1682294400000,2023-04-24 00:00:00,XRP/USDD,0.4684,0.4905,0.4566,0.467,2017.4354,4301.0015,817.4749,1735.8829,606,0.4691
1682208000000,2023-04-23 00:00:00,XRP/USDD,0.4794,0.4794,0.4621,0.4713,1083.2439,2292.4151,591.8982,1252.6572,483,0.4725
1682121600000,2023-04-22 00:00:00,XRP/USDD,0.4564,0.481,0.4456,0.4791,1297.0863,2814.1011,638.8041,1384.9789,432,0.4611
1682035200000,2023-04-21 00:00:00,XRP/USDD,0.4781,0.4991,0.4449,0.456,3077.4377,6573.57,1688.1443,3602.4201,1150,0.4683
1681948800000,2023-04-20 00:00:00,XRP/USDD,0.4987,0.5113,0.473,0.4848,2898.4412,5914.0482,1382.2375,2811.4938,1106,0.4903
1681862400000,2023-04-19 00:00:00,XRP/USDD,0.5409,0.5433,0.4805,0.4958,6029.7456,11990.069,2687.9988,5294.6011,1343,0.5034
1681776000000,2023-04-18 00:00:00,XRP/USDD,0.5185,0.5468,0.5146,0.5398,4920.7051,9371.6094,2054.8121,3909.211,1233,0.5251
1681689600000,2023-04-17 00:00:00,XRP/USDD,0.5289,0.5314,0.5126,0.5189,3141.612,6058.1461,1454.8587,2803.5782,1161,0.5185
1681603200000,2023-04-16 00:00:00,XRP/USDD,0.529,0.5414,0.5205,0.527,2618.2779,4973.8046,1319.5425,2506.8732,1141,0.5264
1681516800000,2023-04-15 00:00:00,XRP/USDD,0.5278,0.5361,0.5206,0.5258,4091.217,7762.8863,2074.3874,3938.1287,1215,0.527
1681430400000,2023-04-14 00:00:00,XRP/USDD,0.5188,0.5512,0.5151,0.5293,6767.5568,12795.3021,3738.3584,7084.8586,1253,0.5289
1681344000000,2023-04-13 00:00:00,XRP/USDD,0.5109,0.5221,0.5057,0.5188,5008.9175,9703.4127,3016.0789,5837.0321,1255,0.5162
1681257600000,2023-04-12 00:00:00,XRP/USDD,0.5227,0.5233,0.5063,0.5113,4183.5495,8166.8084,1925.69,3759.5458,1281,0.5122
1681171200000,2023-04-11 00:00:00,XRP/USDD,0.5219,0.5378,0.5106,0.5258,4193.1176,8024.934,2173.7185,4159.1359,1199,0.5225
1681084800000,2023-04-10 00:00:00,XRP/USDD,0.5085,0.53,0.5039,0.522,3811.2694,7479.6464,1924.1829,3772.4697,972,0.5096
1680998400000,2023-04-09 00:00:00,XRP/USDD,0.5087,0.5201,0.501,0.5088,9827.7673,19346.6729,5306.2299,10440.6475,1061,0.5079
1680912000000,2023-04-08 00:00:00,XRP/USDD,0.5183,0.5281,0.5027,0.5087,5044.7081,9813.1183,2491.1191,4845.2526,514,0.514
1680825600000,2023-04-07 00:00:00,XRP/USDD,0.5035,0.5296,0.5018,0.518,8541.7484,16654.2115,3858.5197,7526.2984,781,0.5129
1680739200000,2023-04-06 00:00:00,XRP/USDD,0.5108,0.5286,0.5001,0.5071,22638.2907,44493.8096,11141.2556,21891.7614,2406,0.5088
1680652800000,2023-04-05 00:00:00,XRP/USDD,0.5055,0.5485,0.4908,0.5119,41678.344,80943.4392,21188.9768,41151.5172,5203,0.5149
1680566400000,2023-04-04 00:00:00,XRP/USDD,0.5035,0.5171,0.4908,0.5092,46434.6484,91917.605,23687.0497,46882.1443,4864,0.5052
1680480000000,2023-04-03 00:00:00,XRP/USDD,0.5261,0.5575,0.4908,0.5033,52281.2395,101071.1701,27029.4967,52267.6265,5900,0.5173
1680393600000,2023-04-02 00:00:00,XRP/USDD,0.5165,0.5626,0.5013,0.5262,56587.3971,108011.7838,28346.9655,54100.2395,6007,0.5239
1680307200000,2023-04-01 00:00:00,XRP/USDD,0.5467,0.5598,0.5021,0.5163,36333.5417,69236.3528,17433.8007,33243.7341,3887,0.525
1680220800000,2023-03-31 00:00:00,XRP/USDD,0.5354,0.5685,0.5294,0.5474,22133.8801,40656.1798,11013.7392,20201.095,2415,0.5445
1680134400000,2023-03-30 00:00:00,XRP/USDD,0.5465,0.5609,0.5299,0.5304,12700.2278,23473.7795,6318.1242,11673.3626,1478,0.541
1680048000000,2023-03-29 00:00:00,XRP/USDD,0.5187,0.5859,0.5187,0.5475,105222.1387,190766.6888,54031.8131,98014.6309,7711,0.5521
1679961600000,2023-03-28 00:00:00,XRP/USDD,0.4831,0.5392,0.4723,0.5187,147196.4113,294060.88,74880.7376,149509.2431,10905,0.5009
1679875200000,2023-03-27 00:00:00,XRP/USDD,0.4552,0.4922,0.4465,0.4847,32261.2017,68475.8582,16162.5925,34342.9815,2667,0.4713
1679788800000,2023-03-26 00:00:00,XRP/USDD,0.4477,0.4678,0.4348,0.4542,13188.9903,29028.2185,6879.5126,15154.1487,1845,0.4544
1679702400000,2023-03-25 00:00:00,XRP/USDD,0.4271,0.4706,0.4239,0.4476,23991.0246,53185.3277,12018.9935,26664.9826,3208,0.4512
1679616000000,2023-03-24 00:00:00,XRP/USDD,0.4464,0.4544,0.4151,0.4268,17871.7145,41265.5657,9297.1154,21462.1662,2371,0.4332
1679529600000,2023-03-23 00:00:00,XRP/USDD,0.424,0.4623,0.4119,0.4525,33037.4263,74720.9563,20274.4905,45748.6364,3239,0.4423
1679443200000,2023-03-22 00:00:00,XRP/USDD,0.4744,0.482,0.4123,0.4242,32081.6367,71818.2167,16299.8461,36481.7523,4183,0.4472
1679356800000,2023-03-21 00:00:00,XRP/USDD,0.3793,0.494,0.3766,0.4712,39335.361,89472.6348,27279.7667,60878.3248,3301,0.443
1679270400000,2023-03-20 00:00:00,XRP/USDD,0.3934,0.4034,0.371,0.3783,18540.7384,48272.6592,9765.182,25406.6329,2375,0.3841
1679184000000,2023-03-19 00:00:00,XRP/USDD,0.3777,0.4587,0.3763,0.3925,17726.4832,44332.0959,8358.4808,21310.5961,1974,0.4012
1679097600000,2023-03-18 00:00:00,XRP/USDD,0.3821,0.3987,0.3707,0.3767,16220.0378,42452.2442,8404.8847,22019.0089,2105,0.3821
1679011200000,2023-03-17 00:00:00,XRP/USDD,0.3681,0.3882,0.3612,0.3822,17836.9362,47652.0833,9151.5486,24450.9493,2179,0.3743
1678924800000,2023-03-16 00:00:00,XRP/USDD,0.3626,0.3715,0.358,0.368,17131.8535,46866.8607,8716.4935,23841.9651,2291,0.3655
1678838400000,2023-03-15 00:00:00,XRP/USDD,0.3779,0.3808,0.3602,0.3627,24957.3668,67385.294,12826.8595,34596.3946,2885,0.3704
1678752000000,2023-03-14 00:00:00,XRP/USDD,0.3776,0.3959,0.3657,0.3777,23912.4764,63091.5595,12363.7172,32628.4813,2668,0.379
1678665600000,2023-03-13 00:00:00,XRP/USDD,0.3784,0.3879,0.3605,0.3781,24095.9335,64399.6407,12100.1911,32320.2485,3146,0.3742
1678579200000,2023-03-12 00:00:00,XRP/USDD,0.3793,0.3842,0.3601,0.3784,26182.7388,70043.2257,13131.2605,35141.5752,3572,0.3738
1678492800000,2023-03-11 00:00:00,XRP/USDD,0.3716,0.3998,0.3669,0.3792,40817.3703,107440.5034,23713.8974,62455.1252,3425,0.3799
1678406400000,2023-03-10 00:00:00,XRP/USDD,0.3721,0.3828,0.3553,0.3711,37863.1832,102370.0101,19503.3764,52712.9002,4475,0.3699
1678320000000,2023-03-09 00:00:00,XRP/USDD,0.3881,0.4049,0.3646,0.3722,39226.6948,101359.7318,20343.598,52549.4236,4820,0.3871
1678233600000,2023-03-08 00:00:00,XRP/USDD,0.3791,0.4034,0.3691,0.3883,41496.6232,107399.5146,21660.7867,56075.8222,5052,0.3865
1678147200000,2023-03-07 00:00:00,XRP/USDD,0.3692,0.3888,0.363,0.3792,57555.2546,154736.8562,30239.2701,81307.8102,7064,0.372
1678060800000,2023-03-06 00:00:00,XRP/USDD,0.3666,0.3863,0.3519,0.369,98582.9831,269748.8996,51157.2273,139975.8067,12375,0.3654
1677974400000,2023-03-05 00:00:00,XRP/USDD,0.3733,0.3877,0.3543,0.3665,83834.884,225741.2509,42157.07,113515.4435,10302,0.3713
1677888000000,2023-03-04 00:00:00,XRP/USDD,0.3772,0.3909,0.3568,0.3726,74804.309,199172.7589,38599.3288,102762.6012,8893,0.3755
1677801600000,2023-03-03 00:00:00,XRP/USDD,0.3783,0.3905,0.35,0.3772,62458.4077,169160.0421,32752.9091,88693.2913,7381,0.3692
1677715200000,2023-03-02 00:00:00,XRP/USDD,0.3848,0.3876,0.362,0.3785,64231.0443,169345.064,32650.3002,86084.2207,6459,0.3793
1677628800000,2023-03-01 00:00:00,XRP/USDD,0.3745,0.3979,0.3729,0.3849,81597.0912,213703.4141,41942.5882,109821.0616,7898,0.3818
1677542400000,2023-02-28 00:00:00,XRP/USDD,0.3798,0.3969,0.3677,0.3794,67822.3713,179462.6305,35422.9712,93736.8369,6683,0.3779
1677456000000,2023-02-27 00:00:00,XRP/USDD,0.3803,0.3892,0.37,0.3801,99851.7206,264491.1845,50402.8149,133530.0502,9990,0.3775
1677369600000,2023-02-26 00:00:00,XRP/USDD,0.3748,0.3866,0.3701,0.3795,69070.2643,182380.9327,36267.2754,95759.1035,7411,0.3787
1677283200000,2023-02-25 00:00:00,XRP/USDD,0.3801,0.3854,0.3696,0.3786,87565.7125,231418.8476,43019.4374,113683.0336,8646,0.3783
1677196800000,2023-02-24 00:00:00,XRP/USDD,0.3862,0.4001,0.3702,0.3702,56766.6086,147707.607,28985.2709,75409.5738,6146,0.3843
1677110400000,2023-02-23 00:00:00,XRP/USDD,0.3967,0.4002,0.3728,0.3937,108760.744,276291.3253,55618.4952,141314.9531,10113,0.3936
1677024000000,2023-02-22 00:00:00,XRP/USDD,0.393,0.4084,0.3737,0.3956,88540.0888,226215.5143,45263.7374,115646.483,9303,0.3914
1676937600000,2023-02-21 00:00:00,XRP/USDD,0.3998,0.403,0.3772,0.3943,87326.8878,221867.2429,44152.0976,112159.6308,8048,0.3936
1676851200000,2023-02-20 00:00:00,XRP/USDD,0.3871,0.415,0.3789,0.3998,89570.9993,226498.2174,45926.5254,116089.4455,8876,0.3955
1676764800000,2023-02-19 00:00:00,XRP/USDD,0.3953,0.4068,0.3728,0.3876,73499.0561,187400.0785,38594.777,98402.3875,8115,0.3922
1676678400000,2023-02-18 00:00:00,XRP/USDD,0.3952,0.4035,0.3766,0.395,87848.308,222511.5677,44160.8666,111860.6993,8442,0.3948
1676592000000,2023-02-17 00:00:00,XRP/USDD,0.3855,0.408,0.3726,0.3953,60663.0131,155556.2904,30722.1368,78765.3607,6000,0.39
1676505600000,2023-02-16 00:00:00,XRP/USDD,0.4054,0.4089,0.3768,0.3856,41321.964,103621.5851,21710.1171,54429.9809,4396,0.3988
1676419200000,2023-02-15 00:00:00,XRP/USDD,0.3872,0.4089,0.3776,0.4052,58459.6018,150042.7092,30116.7001,77252.962,5753,0.3897
1676332800000,2023-02-14 00:00:00,XRP/USDD,0.374,0.3896,0.3667,0.3872,68301.7045,181208.6732,35315.1954,93661.1361,6246,0.377
1676246400000,2023-02-13 00:00:00,XRP/USDD,0.3789,0.3913,0.3644,0.3746,86672.4029,232168.8006,44254.318,118528.1761,8816,0.3733
1676160000000,2023-02-12 00:00:00,XRP/USDD,0.3874,0.3972,0.3705,0.3788,69337.2355,179915.5114,34056.7874,88369.6906,6790,0.3854
1676073600000,2023-02-11 00:00:00,XRP/USDD,0.385,0.398,0.3794,0.3871,37529.62460649,97191.8111,18397.72159043,47644.5471,3942,0.386142693720142832
1675987200000,2023-02-10 00:00:00,XRP/USDD,0.3877,0.4045,0.3775,0.3863,40898.95613826,105604.5352,21410.79791408,55279.1134,4184,0.387294280285052483
1675900800000,2023-02-09 00:00:00,XRP/USDD,0.4004,0.4114,0.3702,0.3857,79766.90759364,200218.9042,40784.25570315,102339.332,7749,0.398474969334707527
1675814400000,2023-02-08 00:00:00,XRP/USDD,0.4076,0.414,0.3934,0.4006,54389.83530503,134844.2852,27427.75930335,67988.9508,5644,0.403360039376397073
1675728000000,2023-02-07 00:00:00,XRP/USDD,0.395,0.4111,0.3921,0.4055,87012.11586343,218330.3657,42543.1206826,106739.8433,8330,0.398546828673777398
1675641600000,2023-02-06 00:00:00,XRP/USDD,0.4022,0.4082,0.3921,0.3952,23268.24249984,57983.9242,11729.29374015,29230.7414,2700,0.401307989422183708
1675555200000,2023-02-05 00:00:00,XRP/USDD,0.413,0.416,0.3976,0.4011,29815.67994515,73635.4096,14437.04448682,35652.9082,2527,0.404965485380935309
1675468800000,2023-02-04 00:00:00,XRP/USDD,0.4135,0.4223,0.4096,0.4129,27832.94205841,67217.6168,13822.29486465,33370.9856,2881,0.41409171965965101
1675382400000,2023-02-03 00:00:00,XRP/USDD,0.4124,0.4173,0.4059,0.4172,32105.90200419,77806.7514,15471.4514548,37482.8086,2919,0.412641596761907414
1675296000000,2023-02-02 00:00:00,XRP/USDD,0.4158,0.4216,0.4098,0.4139,24825.73220203,59639.6534,12932.05469224,31064.2459,2415,0.416269184517771166
1675209600000,2023-02-01 00:00:00,XRP/USDD,0.4082,0.417,0.3976,0.4162,34429.03850163,84640.4062,18323.93323815,45033.9417,3501,0.406798801378209755
1675123200000,2023-01-31 00:00:00,XRP/USDD,0.3994,0.4156,0.3902,0.4091,52549.10128008,131312.0308,26617.92305048,66474.7161,5142,0.400294678020330065
1675036800000,2023-01-30 00:00:00,XRP/USDD,0.4159,0.4281,0.3916,0.3961,123426.12168964,303398.1745,62767.88583493,154230.6369,11457,0.406933971038612614
1674950400000,2023-01-29 00:00:00,XRP/USDD,0.412,0.4218,0.4096,0.416,99332.75951869,239155.2284,49796.99008512,119884.039,9901,0.415353845929013287
1674864000000,2023-01-28 00:00:00,XRP/USDD,0.4171,0.4218,0.4096,0.412,123452.94404444,297885.1522,63130.1876476,152330.2544,12703,0.414442968771978149
1674777600000,2023-01-27 00:00:00,XRP/USDD,0.4147,0.4218,0.4035,0.417,111238.95635503,269492.2788,57522.9100973,139342.1534,11047,0.41278432421863945
1674691200000,2023-01-26 00:00:00,XRP/USDD,0.4231,0.424,0.4095,0.4146,125425.92329852,300557.0011,63997.23911411,153320.8705,11765,0.41732365537511895
1674604800000,2023-01-25 00:00:00,XRP/USDD,0.4131,0.4346,0.4036,0.4232,140276.59429414,339275.0513,67534.0129725,163111.8311,12659,0.413525889495369535
1674518400000,2023-01-24 00:00:00,XRP/USDD,0.4309,0.4346,0.4087,0.4136,70485.66537808,165824.5143,34464.28090041,81106.942,7064,0.425132582563466113
1674432000000,2023-01-23 00:00:00,XRP/USDD,0.4084,0.4409,0.4069,0.4308,128418.73272816,301689.6454,64976.49282559,152537.3982,11977,0.425831649475807158
1674345600000,2023-01-22 00:00:00,XRP/USDD,0.4132,0.4193,0.4051,0.4086,63509.95651774,154048.6684,29858.34542096,72309.6552,5423,0.412303414146321321
1674259200000,2023-01-21 00:00:00,XRP/USDD,0.425,0.427,0.4093,0.4128,61795.11151639,147049.3424,31773.18695813,75598.1326,5972,0.420247944174320139
1674172800000,2023-01-20 00:00:00,XRP/USDD,0.4048,0.4286,0.3972,0.4249,102188.63832286,250570.9024,51567.92080604,126382.3353,10074,0.407987657910149191
1674086400000,2023-01-19 00:00:00,XRP/USDD,0.3893,0.4096,0.3864,0.4025,121190.54187125,305463.5645,61979.1491599,156232.022,10836,0.39681403586227624
1674000000000,2023-01-18 00:00:00,XRP/USDD,0.3976,0.4106,0.3792,0.3892,123543.18058318,311651.3572,63571.61005833,160264.4959,12007,0.396479665352873994
1673913600000,2023-01-17 00:00:00,XRP/USDD,0.397,0.4103,0.3883,0.3975,112901.97159873,283415.5013,57288.07651508,143782.0828,11009,0.39838933943746138
1673827200000,2023-01-16 00:00:00,XRP/USDD,0.3954,0.4198,0.3803,0.3966,116819.65070796,290816.4645,58400.69260065,145383.8359,11462,0.401793947098563948
1673740800000,2023-01-15 00:00:00,XRP/USDD,0.4063,0.4198,0.3888,0.3955,106973.8361348,269871.9903,53496.60439688,134950.9102,10292,0.396398855026342376
1673654400000,2023-01-14 00:00:00,XRP/USDD,0.3927,0.4199,0.3729,0.4072,51748.74078816,127504.8683,29419.75350242,72398.0215,4564,0.405937044414695337
1673568000000,2023-01-13 00:00:00,XRP/USDD,0.3806,0.3937,0.3728,0.3926,55023.22189483,143637.4345,27984.55936064,73060.2007,5920,0.38311410114206802
1673481600000,2023-01-12 00:00:00,XRP/USDD,0.3812,0.3889,0.3647,0.3833,89228.30788254,234353.8457,44515.25550749,116902.3717,8798,0.380761210806812971
1673395200000,2023-01-11 00:00:00,XRP/USDD,0.3581,0.3887,0.3501,0.381,64307.91126314,171522.6734,33601.74718065,89692.4183,6165,0.375162754061175868
1673308800000,2023-01-10 00:00:00,XRP/USDD,0.3569,0.3668,0.3494,0.3612,57160.77702437,159869.2244,30659.90189023,85766.5752,4645,0.357560793535778768
1673222400000,2023-01-09 00:00:00,XRP/USDD,0.3521,0.3685,0.3418,0.3568,53003.31812503,147805.7176,27457.96111442,76562.9741,5209,0.358620956754444741
1673136000000,2023-01-08 00:00:00,XRP/USDD,0.3532,0.3589,0.3341,0.3522,78878.65698208,226034.4289,39047.74833472,111896.1765,7627,0.348973206967341297
1673049600000,2023-01-07 00:00:00,XRP/USDD,0.355,0.3589,0.3464,0.3532,75109.19953378,213240.3339,38417.92334632,109055.005,8194,0.352231449172516491
1672963200000,2023-01-06 00:00:00,XRP/USDD,0.3461,0.3592,0.3377,0.355,68100.62364531,196229.3772,35071.15339746,101045.6588,6237,0.347112581944935156
1672876800000,2023-01-05 00:00:00,XRP/USDD,0.3598,0.3642,0.3401,0.3461,73586.13750749,209700.3343,36878.23596143,105097.8524,7613,0.35093164414390226
1672790400000,2023-01-04 00:00:00,XRP/USDD,0.3505,0.369,0.3415,0.3546,70039.44801656,197575.8968,35896.21306911,101264.5949,7099,0.354504789883273808
1672704000000,2023-01-03 00:00:00,XRP/USDD,0.355,0.3651,0.336,0.3506,119508.63359233,339740.2666,59332.74934386,168668.736,10867,0.351775278985960007
1672617600000,2023-01-02 00:00:00,XRP/USDD,0.3453,0.3691,0.3111,0.3551,133933.24975608,382741.9196,68513.86062493,195805.4126,12273,0.350193989463356696
1672531200000,2023-01-01 00:00:00,XRP/USDD,0.3463,0.3497,0.337,0.3451,80069.57385665,232504.0861,40379.33000373,117241.5501,8188,0.344382213792532015
1672444800000,2022-12-31 00:00:00,XRP/USDD,0.3513,0.3595,0.3424,0.3464,109843.35590409,314593.5824,54861.48733715,157115.9366,10791,0.34916607750249185
1672358400000,2022-12-30 00:00:00,XRP/USDD,0.3486,0.3581,0.3385,0.3517,118022.87060704,340873.5305,59648.40156576,172299.5375,11242,0.34626074487537466
1672272000000,2022-12-29 00:00:00,XRP/USDD,0.3623,0.3632,0.3441,0.3487,110311.47050771,313630.3197,55346.06928922,157347.276,10653,0.351746040264083845
1672185600000,2022-12-28 00:00:00,XRP/USDD,0.374,0.376,0.3581,0.3624,118407.90817691,323307.3933,59893.89765162,163547.7539,11473,0.366264482018737724
1672099200000,2022-12-27 00:00:00,XRP/USDD,0.3775,0.3811,0.363,0.3741,98042.80978195,261808.5892,50403.19945531,134592.1155,9581,0.374509521717823953
1672012800000,2022-12-26 00:00:00,XRP/USDD,0.352,0.3776,0.3494,0.373,58445.90592164,162005.5272,29792.11576509,82563.8729,5794,0.36088631004782938
1671926400000,2022-12-25 00:00:00,XRP/USDD,0.3586,0.3594,0.345,0.3519,43167.06559508,122154.7924,21943.69040614,62083.7676,4387,0.353397160357823889
1671840000000,2022-12-24 00:00:00,XRP/USDD,0.3608,0.3625,0.3514,0.3571,65416.42638323,182428.2712,32712.35430555,91222.2564,6821,0.358588292306698387
1671753600000,2022-12-23 00:00:00,XRP/USDD,0.356,0.3686,0.3493,0.3607,103012.7063176,288754.535,52849.843599,148133.6768,11009,0.356757193707177314
1671667200000,2022-12-22 00:00:00,XRP/USDD,0.3512,0.3593,0.3454,0.356,151813.17244067,432163.1237,77862.89334535,221657.1878,12853,0.351297330520875312
1671580800000,2022-12-21 00:00:00,XRP/USDD,0.3558,0.3594,0.3403,0.3511,177924.59083668,508834.4016,89594.70343626,256215.9578,9499,0.349678635161953288
1671494400000,2022-12-20 00:00:00,XRP/USDD,0.3468,0.3617,0.34,0.3554,34761.77540794,98610.5168,16961.01708746,48091.0249,3164,0.352540289456810242
1671408000000,2022-12-19 00:00:00,XRP/USDD,0.3575,0.3639,0.3375,0.3468,15110.04994317,42995.1329,7497.32057395,21301.3451,1360,0.35150595881722861
1671321600000,2022-12-18 00:00:00,XRP/USDD,0.3646,0.3655,0.3521,0.3575,31610.15661486,88001.6436,15857.48066313,44113.778,1418,0.359209521859783726
1671235200000,2022-12-17 00:00:00,XRP/USDD,0.3609,0.3704,0.3545,0.3617,30459.15236305,84313.2465,15550.14286378,43004.9237,1452,0.361276903790649428
1671148800000,2022-12-16 00:00:00,XRP/USDD,0.3848,0.3894,0.3559,0.3609,31667.54055367,83932.9914,15033.24038238,39821.3801,1390,0.377489413390532611
1671062400000,2022-12-15 00:00:00,XRP/USDD,0.3929,0.3995,0.3803,0.386,40722.01655765,105009.387,20580.09988429,53073.059,1212,0.387810561864362105
1670976000000,2022-12-14 00:00:00,XRP/USDD,0.4015,0.4038,0.384,0.3952,43588.77782915,109812.7238,21295.26856967,53626.9727,1248,0.396965270278675065
