unix,date,symbol,open,high,low,close,Volume ETH,Volume USDD,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1708646400000,2024-02-23 00:00:00,ETH/USDD,2974.94,3008.77,2910,2920.35,13358.16,4.519409,3542.25,1.196381,263,2955.87
1708560000000,2024-02-22 00:00:00,ETH/USDD,2956.31,3030,2898.37,2974.88,18479.1,6.218987,7591.99,2.538239,298,2971.71
1708473600000,2024-02-21 00:00:00,ETH/USDD,3019.21,3023.34,2880.09,2935.41,12451.6,4.229471,4145.03,1.402159,199,2944.48
1708387200000,2024-02-20 00:00:00,ETH/USDD,2957.83,3032.67,2870.2,2965.13,14796.07,5.010404,10299.64,3.481055,263,2953.43
1708300800000,2024-02-19 00:00:00,ETH/USDD,2876.2,2989.79,2830.22,2936.57,16637.19,5.718098,5884.46,2.020168,289,2909.86
1708214400000,2024-02-18 00:00:00,ETH/USDD,2790.66,2894.34,2761.62,2886.25,10966.77,3.901168,7558.32,2.687932,180,2811.43
1708128000000,2024-02-17 00:00:00,ETH/USDD,2817.35,2869.77,2730,2794.42,21389.21,7.675351,9499.4,3.413941,310,2786.87
1708041600000,2024-02-16 00:00:00,ETH/USDD,2824.69,2858.03,2771.16,2793.09,15240.19,5.408041,7946.57,2.813875,282,2818.24
1707955200000,2024-02-15 00:00:00,ETH/USDD,2793.85,2859.8,2765.48,2814.5,19884.56,7.066494,9084.73,3.214995,297,2814.09
1707868800000,2024-02-14 00:00:00,ETH/USDD,2666.1,2787.23,2598.41,2761.99,14682.2,5.40525,6903.58,2.54804,198,2717.35
1707782400000,2024-02-13 00:00:00,ETH/USDD,2635.27,2709.52,2577.62,2638.23,13604.81,5.151191,7391.25,2.791928,260,2641.37
1707696000000,2024-02-12 00:00:00,ETH/USDD,2534.82,2682.78,2456.71,2641.74,23454.01,9.128627,9709.15,3.745549,373,2570.67
1707609600000,2024-02-11 00:00:00,ETH/USDD,2506.77,2548.67,2469.26,2517.23,22606.63,8.953279,8759.64,3.470111,302,2525
1707523200000,2024-02-10 00:00:00,ETH/USDD,2495.44,2530.08,2461.64,2496.76,9971.67,3.977767,5580.02,2.225422,170,2506.9
1707436800000,2024-02-09 00:00:00,ETH/USDD,2420.77,2532.69,2413.52,2483.47,18805.04,7.560165,5608.52,2.256028,285,2487.68
1707350400000,2024-02-08 00:00:00,ETH/USDD,2421.26,2466.68,2404.21,2426.1,24354.25,9.998766,16543.56,6.789888,407,2435.76
1707264000000,2024-02-07 00:00:00,ETH/USDD,2396.63,2440.43,2325.79,2439.56,15999.9,6.67253,9068.09,3.772763,289,2398.14
1707177600000,2024-02-06 00:00:00,ETH/USDD,2306.4,2412.73,2294.48,2377.94,10311.37,4.37795,4674.38,1.981405,193,2355.58
1707091200000,2024-02-05 00:00:00,ETH/USDD,2309.89,2380.27,2269.82,2317.25,15868.52,6.844585,3796.01,1.632707,311,2318.59
1707004800000,2024-02-04 00:00:00,ETH/USDD,2337.48,2370.14,2283.1,2288.17,13184.58,5.70225,7108.23,3.071598,241,2312.26
1706918400000,2024-02-03 00:00:00,ETH/USDD,2330.9,2393.5,2297.57,2309.46,13399.73,5.731062,7842.7,3.349537,224,2338.25
1706832000000,2024-02-02 00:00:00,ETH/USDD,2313.25,2374.51,2293.24,2325.83,11247.54,4.834906,6111.96,2.621298,163,2326.45
1706745600000,2024-02-01 00:00:00,ETH/USDD,2340.32,2366.67,2248.68,2309.42,13774.39,5.997565,7269.94,3.173217,271,2297
1706659200000,2024-01-31 00:00:00,ETH/USDD,2361.26,2395.85,2277.68,2301.73,14736.34,6.295406,8500.21,3.628632,217,2341.07
1706572800000,2024-01-30 00:00:00,ETH/USDD,2319.55,2416.67,2303.29,2362.16,16327.01,6.974687,7818.73,3.345601,218,2341.28
1706486400000,2024-01-29 00:00:00,ETH/USDD,2251.27,2331.44,2243.32,2324.16,12350.11,5.407445,4146.59,1.816143,195,2284.12
1706400000000,2024-01-28 00:00:00,ETH/USDD,2272,2318.75,2217.99,2265.97,12448.89,5.479576,7608.32,3.346825,201,2272.04
1706313600000,2024-01-27 00:00:00,ETH/USDD,2244.19,2292.84,2229.62,2237.02,9292,4.097204,5678.04,2.500155,106,2268.02
1706227200000,2024-01-26 00:00:00,ETH/USDD,2202.39,2301.66,2199.2,2283.3,6174.78,2.75849,2115.38,0.941505,106,2238.78
1706140800000,2024-01-25 00:00:00,ETH/USDD,2236.39,2262.25,2185.89,2219.13,14701.51,6.645101,7586.92,3.424878,269,2212.46
1706054400000,2024-01-24 00:00:00,ETH/USDD,2238.92,2265.26,2203.72,2208.33,9483.93,4.255978,1324.52,0.592944,147,2228.46
1705968000000,2024-01-23 00:00:00,ETH/USDD,2325.41,2363.81,2186.91,2237.44,12674.43,5.626917,8346.99,3.700508,193,2253.63
1705881600000,2024-01-22 00:00:00,ETH/USDD,2454.98,2507.55,2309.1,2320,11527.94,4.817662,3400.68,1.418244,208,2393.68
1705795200000,2024-01-21 00:00:00,ETH/USDD,2468.07,2541.49,2451.02,2469.55,22094.67,8.949302,7019.44,2.835008,307,2468.96
1705708800000,2024-01-20 00:00:00,ETH/USDD,2463.93,2538.87,2448.25,2486.3,23391.16,9.463,6525.12,2.637661,266,2471.93
1705622400000,2024-01-19 00:00:00,ETH/USDD,2465.19,2565.92,2430.66,2482.02,29341.96,11.795855,10645.19,4.270231,294,2487.71
1705536000000,2024-01-18 00:00:00,ETH/USDD,2541.69,2611.42,2440.24,2486.21,27763.18,10.937681,14883.76,5.857513,277,2538.81
1705449600000,2024-01-17 00:00:00,ETH/USDD,2582.95,2654.22,2527.7,2605.09,27000.69,10.494137,14739.98,5.726677,251,2573.26
1705363200000,2024-01-16 00:00:00,ETH/USDD,2540.03,2673.68,2530.5,2614.08,26873.18,10.432275,11345.3,4.414257,247,2576.27
1705276800000,2024-01-15 00:00:00,ETH/USDD,2558.06,2636.94,2503.39,2601.93,30898.5,12.10668,12893.77,5.051582,289,2552.39
1705190400000,2024-01-14 00:00:00,ETH/USDD,2656.12,2660.23,2497.67,2517.76,29316.48,11.444941,14116.72,5.493416,256,2561.96
1705104000000,2024-01-13 00:00:00,ETH/USDD,2552.78,2676.01,2503.69,2584.62,43812.86,16.936041,15268.87,5.874144,407,2587.3
1705017600000,2024-01-12 00:00:00,ETH/USDD,2668.32,2756.08,2487.26,2549.14,34826.37,13.213893,20735.1,7.822747,282,2636.47
1704931200000,2024-01-11 00:00:00,ETH/USDD,2601.53,2700.84,2581.53,2638.08,85058.06,32.364455,46636.68,17.761771,612,2628.36
1704844800000,2024-01-10 00:00:00,ETH/USDD,2355.26,2648.21,2347.75,2636.7,71794.66,29.410589,48859.42,19.905754,562,2443.34
1704758400000,2024-01-09 00:00:00,ETH/USDD,2358.3,2408.93,2255.61,2366.57,67331.51,29.027181,18189.63,7.829365,595,2320.16
1704672000000,2024-01-08 00:00:00,ETH/USDD,2239.77,2409.23,2198.14,2342.03,202705.59,90.454587,117326.17,52.511733,1506,2241.53
1704585600000,2024-01-07 00:00:00,ETH/USDD,2267.12,2329.13,2198.2,2241.45,178463.07,78.725365,87176.54,38.45021,1520,2267.06
1704499200000,2024-01-06 00:00:00,ETH/USDD,2299.61,2329.17,2152.32,2263.45,145298.05,64.053492,73970.26,32.598632,1329,2268.57
1704412800000,2024-01-05 00:00:00,ETH/USDD,2293.1,2329.21,2157.52,2298.2,158112.17,69.498913,82036.2,36.060989,1484,2275.22
1704326400000,2024-01-04 00:00:00,ETH/USDD,2232.6,2329.17,2131.79,2289.5,200900.24,88.876839,98804.25,43.672492,1902,2260.84
1704240000000,2024-01-03 00:00:00,ETH/USDD,2403.75,2499.93,2130.1,2234.44,208008.12,88.871792,99446.91,42.522239,1820,2344.6
1704153600000,2024-01-02 00:00:00,ETH/USDD,2385.13,2499.94,2300.19,2400.86,177058.63,73.147508,92720.55,38.298061,1920,2420.83
1704067200000,2024-01-01 00:00:00,ETH/USDD,2320.68,2443.92,2300.08,2385.13,214811.65,91.238701,90646.61,38.476366,2037,2354.66
1703980800000,2023-12-31 00:00:00,ETH/USDD,2339.68,2448.92,2262.76,2333.83,175084.37,74.497488,93874.43,39.939447,1644,2350.47
1703894400000,2023-12-30 00:00:00,ETH/USDD,2335.16,2480.65,2262.76,2262.83,30772.82,13.146562,13896.73,5.942969,998,2341.06
1703808000000,2023-12-29 00:00:00,ETH/USDD,2386.61,2499.94,2262.81,2343.62,57828.38,24.362584,21841.77,9.20658,1921,2374.06
1703721600000,2023-12-28 00:00:00,ETH/USDD,2424.49,2499.94,2325.11,2438.09,37553.35,15.591889,14686.41,6.103759,1074,2408.86
1703635200000,2023-12-27 00:00:00,ETH/USDD,2255.25,2423.9,2217.12,2409.27,15933.32,6.900062,10250.25,4.442949,327,2310.4
1703548800000,2023-12-26 00:00:00,ETH/USDD,2303.27,2332.97,2215.31,2254.83,17987.88,7.913239,11189.93,4.910677,353,2273.33
1703462400000,2023-12-25 00:00:00,ETH/USDD,2290.9,2358.58,2257.95,2301.56,22617.76,9.808783,14967.05,6.488413,336,2305.92
1703376000000,2023-12-24 00:00:00,ETH/USDD,2337.22,2374.43,2225.04,2290.25,11314.95,4.879805,4532.42,1.953454,282,2318.87
1703289600000,2023-12-23 00:00:00,ETH/USDD,2340.38,2374.21,2257.94,2334.31,11223.2,4.837677,5103.22,2.201977,243,2320.07
1703203200000,2023-12-22 00:00:00,ETH/USDD,2270.17,2408.08,2224.3,2356.12,14627.75,6.266747,7360.26,3.145374,277,2334.65
1703116800000,2023-12-21 00:00:00,ETH/USDD,2233.09,2292.12,2204.95,2257.54,12291.31,5.488235,8165.26,3.650101,313,2239.67
1703030400000,2023-12-20 00:00:00,ETH/USDD,2214.51,2294.8,2194.94,2225.13,12512.98,5.599462,7453.58,3.334521,364,2234.83
1702944000000,2023-12-19 00:00:00,ETH/USDD,2229.92,2290.68,2182.24,2224.6,14512.89,6.457034,6712.47,2.98444,378,2247.8
1702857600000,2023-12-18 00:00:00,ETH/USDD,2226.7,2272.77,2153.02,2231.75,18340.79,8.335151,7638.47,3.471346,443,2200.61
1702771200000,2023-12-17 00:00:00,ETH/USDD,2249.11,2323.07,2217.2,2228.91,15253.12,6.787907,8204.67,3.653435,383,2247.16
1702684800000,2023-12-16 00:00:00,ETH/USDD,2263.94,2332.23,2201.03,2244.45,22291.25,9.842843,12835.25,5.667557,421,2264.78
1702598400000,2023-12-15 00:00:00,ETH/USDD,2337.54,2366.91,2234.24,2248.94,18341.85,7.986168,10547.34,4.592551,359,2296.97
1702512000000,2023-12-14 00:00:00,ETH/USDD,2283.71,2373.52,2239.91,2341.46,16798.23,7.309075,8673.49,3.778324,373,2298.45
1702425600000,2023-12-13 00:00:00,ETH/USDD,2229.23,2306.16,2176.41,2267.77,26406.52,11.863283,12797.05,5.733874,429,2226.23
1702339200000,2023-12-12 00:00:00,ETH/USDD,2240.59,2291.5,2170,2227.78,10872.29,4.862986,4869.94,2.17606,509,2235.95
1702252800000,2023-12-11 00:00:00,ETH/USDD,2376.49,2400.81,2186.14,2239.79,15266.03,6.742081,7178.32,3.165651,518,2265.01
1702166400000,2023-12-10 00:00:00,ETH/USDD,2369.69,2408.78,2339.43,2372.74,11772.66,4.965599,6368.75,2.683882,350,2370.93
1702080000000,2023-12-09 00:00:00,ETH/USDD,2367.12,2444,2336.51,2364.78,24829.89,10.466697,12185.51,5.137013,573,2372.36
1701993600000,2023-12-08 00:00:00,ETH/USDD,2266.02,2409,2243.63,2366.13,15534.22,6.715677,8866.25,3.827075,425,2313.51
1701907200000,2023-12-07 00:00:00,ETH/USDD,2202.12,2348.82,2125.46,2261.45,10541.55,4.714072,6068.19,2.711795,540,2236.53
1701820800000,2023-12-06 00:00:00,ETH/USDD,2217.79,2308.97,2159.85,2205.19,40912.17,18.472118,22604.9,10.189736,1019,2215
1701734400000,2023-12-05 00:00:00,ETH/USDD,2201.47,2249,2125,2227.57,10576.11,4.832932,5275.11,2.407263,922,2188.62
1701648000000,2023-12-04 00:00:00,ETH/USDD,2204.38,2300,2157.53,2196.12,29542.26,13.306744,14098.3,6.350162,1428,2220.43
1701561600000,2023-12-03 00:00:00,ETH/USDD,2177.22,2259.36,2144.28,2201.43,70232.29,32.066496,44794.01,20.447316,2078,2190.26
1701475200000,2023-12-02 00:00:00,ETH/USDD,2159.35,2223.2,2142.45,2172.75,244521.99,112.975359,137855.29,63.682757,3828,2164.45
1701388800000,2023-12-01 00:00:00,ETH/USDD,2130.16,2221.98,2103.7,2158.63,143932.76,66.671115,87842.04,40.651477,2833,2158.91
1701302400000,2023-11-30 00:00:00,ETH/USDD,2090.26,2161.91,2054.16,2128.23,118841.49,56.448562,75341.85,35.765834,2866,2105.39
1701216000000,2023-11-29 00:00:00,ETH/USDD,2084.24,2148.99,2052.97,2093.57,81688.11,38.983446,48583.61,23.175068,1952,2095.49
1701129600000,2023-11-28 00:00:00,ETH/USDD,2083.38,2148.92,2024.04,2100,43416.88,20.833802,23412.36,11.236866,922,2084.08
1701043200000,2023-11-27 00:00:00,ETH/USDD,2087.21,2148.99,2027.97,2079.35,55627.06,26.907331,32294.82,15.622469,1339,2067.47
1700956800000,2023-11-26 00:00:00,ETH/USDD,2095.11,2121.01,2048.66,2092.64,91142.81,43.574631,54311.32,25.952503,2131,2091.7
1700870400000,2023-11-25 00:00:00,ETH/USDD,2082.64,2112.17,2076.6,2098.83,68514.4,32.757804,33987.73,16.237452,1580,2091.55
1700784000000,2023-11-24 00:00:00,ETH/USDD,2070.19,2118.08,2022.22,2080.5,35228.19,16.853994,16552.43,7.918376,821,2090.26
1700697600000,2023-11-23 00:00:00,ETH/USDD,2074.16,2082.86,2019.28,2070.95,21279.96,10.290046,10984.55,5.307152,396,2068.03
1700611200000,2023-11-22 00:00:00,ETH/USDD,1938.47,2088,1932.78,2062.87,26937.15,13.423151,12212.15,6.090256,318,2007.31
1700524800000,2023-11-21 00:00:00,ETH/USDD,2023.68,2032.01,1946.99,1963.16,25216.26,12.594706,14083.51,7.032836,397,2002.32
1700438400000,2023-11-20 00:00:00,ETH/USDD,2005.1,2060.51,1960.95,2020.4,25251.45,12.511444,10728.35,5.309001,390,2018.4
1700352000000,2023-11-19 00:00:00,ETH/USDD,1961.88,2024.61,1940.68,2001.02,27977.49,14.195201,16689.89,8.461808,269,1971.04
1700265600000,2023-11-18 00:00:00,ETH/USDD,1960.2,2014.6,1927.86,1966.32,21177.25,10.839432,12663.47,6.492378,213,1953.88
1700179200000,2023-11-17 00:00:00,ETH/USDD,1962.31,2048.06,1925,1963.25,16307.54,8.27833,7510.52,3.806418,397,1970.17
1700092800000,2023-11-16 00:00:00,ETH/USDD,2060.35,2153.88,1947.5,1967.6,29949.71,14.720064,20107.35,9.873042,414,2035.24
1700006400000,2023-11-15 00:00:00,ETH/USDD,1991.74,2073.36,1972.52,2053.37,26632.23,13.224086,14815.45,7.351077,284,2014.27
1699920000000,2023-11-14 00:00:00,ETH/USDD,2052.62,2134.23,1953.81,1989.47,28193.05,13.822314,13924.18,6.814821,301,2040.18
1699833600000,2023-11-13 00:00:00,ETH/USDD,2043.09,2161.77,2020.51,2056.75,24599.61,11.843584,11589.53,5.570585,482,2077.52
1699747200000,2023-11-12 00:00:00,ETH/USDD,2061.7,2249,2016.03,2047.67,14702.7,7.135698,8201.83,3.969393,329,2060.88
1699660800000,2023-11-11 00:00:00,ETH/USDD,2098.33,2098.33,2098.33,2098.33,0,0,0,0,0,2113
1699574400000,2023-11-10 00:00:00,ETH/USDD,2113.36,2148.99,2038.38,2098.33,13016.71,6.160451,5135.7,2.425372,128,2113
1699488000000,2023-11-09 00:00:00,ETH/USDD,1892.82,2122.56,1869.22,2122.56,21137.8,10.676859,10123.85,5.130773,243,1981.82
1699401600000,2023-11-08 00:00:00,ETH/USDD,1888.73,1909.78,1857.99,1890.55,28116.29,14.865472,15056.97,7.964259,361,1891.4
1699315200000,2023-11-07 00:00:00,ETH/USDD,1902.33,1908.63,1857.01,1900.4,27581.79,14.612401,13397.91,7.100814,375,1887.63
1699228800000,2023-11-06 00:00:00,ETH/USDD,1899.23,1919.21,1869.09,1896.47,34657.94,18.300111,21673.76,11.443018,410,1893.92
1699142400000,2023-11-05 00:00:00,ETH/USDD,1852.98,1915.92,1828.13,1899.15,42212.06,22.395661,20831.84,11.042558,490,1884.95
1699056000000,2023-11-04 00:00:00,ETH/USDD,1828.71,1870.49,1805.63,1856.73,35098.9,19.102858,14205.53,7.726348,367,1837.39
1698969600000,2023-11-03 00:00:00,ETH/USDD,1804.5,1872.89,1783.47,1821.8,44581.1,24.693675,26064.6,14.44237,412,1805.43
1698883200000,2023-11-02 00:00:00,ETH/USDD,1848.88,1872.73,1783.52,1799.93,25528.48,14.040722,12461.78,6.865535,367,1818.31
1698796800000,2023-11-01 00:00:00,ETH/USDD,1813.68,1858.59,1763.26,1846.92,53940.86,29.790474,25455.86,14.058159,548,1810.83
1698710400000,2023-10-31 00:00:00,ETH/USDD,1808.17,1847.06,1755.92,1756.21,54508.26,30.256986,24903.35,13.827042,729,1801.56
1698624000000,2023-10-30 00:00:00,ETH/USDD,1792.95,1830.73,1775.89,1809.32,21012,11.623264,10469.76,5.794248,292,1807.81
1698537600000,2023-10-29 00:00:00,ETH/USDD,1775.45,1808.15,1768.02,1797.11,12289.54,6.89065,6275.62,3.52069,181,1783.54
1698451200000,2023-10-28 00:00:00,ETH/USDD,1779.76,1801.95,1728.84,1774.88,22673.8,12.724145,9713.37,5.445937,268,1781.97
1698364800000,2023-10-27 00:00:00,ETH/USDD,1798.12,1804.6,1755.91,1781.95,22731.36,12.750039,12589.83,7.062018,262,1782.88
1698278400000,2023-10-26 00:00:00,ETH/USDD,1787.48,1855.28,1756,1785.23,9691.05,5.359916,5178.96,2.856581,208,1808.27
1698192000000,2023-10-25 00:00:00,ETH/USDD,1774,1809.12,1755.97,1787.28,8024.65,4.495084,2798.31,1.564189,223,1785.25
1698105600000,2023-10-24 00:00:00,ETH/USDD,1762.27,1850,1753.54,1784.79,20045.64,11.175678,6870.54,3.840491,318,1793.93
1698019200000,2023-10-23 00:00:00,ETH/USDD,1655.1,1782.57,1603.95,1759.85,22286.09,13.164103,10849.4,6.410947,314,1693.57
1697932800000,2023-10-22 00:00:00,ETH/USDD,1630.41,1658.61,1542.03,1651.39,24096.19,14.809922,11269.66,6.928767,293,1627.07
1697846400000,2023-10-21 00:00:00,ETH/USDD,1591.82,1643.43,1566.35,1628.7,23313.53,14.431761,13553.82,8.379825,280,1615.55
1697760000000,2023-10-20 00:00:00,ETH/USDD,1569.09,1631.59,1546.39,1602.39,28082.57,17.580973,16179.76,10.109808,386,1597.56
1697673600000,2023-10-19 00:00:00,ETH/USDD,1585.82,1605.12,1525.01,1569.41,11533.3,7.355544,6343.57,4.036211,145,1568.05
1697587200000,2023-10-18 00:00:00,ETH/USDD,1585.29,1617.71,1525.01,1593.52,13598.89,8.635273,8231.09,5.208547,161,1575.05
1697500800000,2023-10-17 00:00:00,ETH/USDD,1640.11,1653.27,1544.07,1572.34,9603.17,6.035929,5247.23,3.295213,126,1591.37
1697414400000,2023-10-16 00:00:00,ETH/USDD,1564.97,1664.52,1525.05,1619.51,8925.59,5.616134,4741.25,2.978219,124,1589.54
1697328000000,2023-10-15 00:00:00,ETH/USDD,1547.44,1585.69,1525.01,1559.24,10714.41,6.86868,4028.1,2.581723,158,1559.97
1697241600000,2023-10-14 00:00:00,ETH/USDD,1544.1,1580.88,1534.09,1544.8,8217.45,5.284815,2247.7,1.443941,101,1554.97
1697155200000,2023-10-13 00:00:00,ETH/USDD,1555.99,1577.75,1525.01,1553.91,11573.46,7.452493,5224.76,3.357474,145,1553.05
1697068800000,2023-10-12 00:00:00,ETH/USDD,1564.38,1639.14,1525.01,1525.01,9004.82,5.775613,3155.59,2.01381,118,1559.34
1696982400000,2023-10-11 00:00:00,ETH/USDD,1591.84,1611.75,1532.14,1565.07,9627.33,6.098148,6001.33,3.789927,116,1578.91
1696896000000,2023-10-10 00:00:00,ETH/USDD,1582.67,1631.86,1531.96,1590.1,11001.18,6.959716,4320.72,2.718254,175,1580.89
1696809600000,2023-10-09 00:00:00,ETH/USDD,1633.87,1643.52,1534.3,1534.3,14920.6,9.25219,6622.28,4.108747,200,1613.01
1696723200000,2023-10-08 00:00:00,ETH/USDD,1609.58,1672.68,1573.89,1631.95,12442.68,7.656398,8757.09,5.391399,186,1625.25
1696636800000,2023-10-07 00:00:00,ETH/USDD,1644.78,1677.98,1606.28,1613.69,14333.78,8.7499,7595.28,4.647225,124,1638.27
1696550400000,2023-10-06 00:00:00,ETH/USDD,1609.61,1665.43,1577.93,1613.36,44082.77,27.17464,11097.68,6.817255,546,1622.29
1696464000000,2023-10-05 00:00:00,ETH/USDD,1649.92,1777,1532.57,1616.5,364959.02,223.827021,226680.43,138.676031,3729,1630.79
1696377600000,2023-10-04 00:00:00,ETH/USDD,1656.33,1736.45,1552.97,1647.66,269636.03,163.94542,110590.15,67.167267,2422,1644.83
1696291200000,2023-10-03 00:00:00,ETH/USDD,1666.88,1709.55,1614,1620.31,24931.74,14.971518,10249.51,6.151193,250,1665.42
1696204800000,2023-10-02 00:00:00,ETH/USDD,1738.9,1748.23,1602.16,1669.62,12784.8,7.548562,6034.98,3.552201,253,1694.34
1696118400000,2023-10-01 00:00:00,ETH/USDD,1672.99,1749.5,1597.95,1697.27,9936.21,5.890634,4523.49,2.677609,246,1686.93
1696032000000,2023-09-30 00:00:00,ETH/USDD,1668.31,1694.61,1595.33,1675.35,5139.43,3.071107,2532.68,1.510131,130,1673.63
1695945600000,2023-09-29 00:00:00,ETH/USDD,1629.69,1709.5,1583.11,1669.83,8240.64,4.937943,5664.45,3.390253,199,1668.93
1695859200000,2023-09-28 00:00:00,ETH/USDD,1604.91,1677.69,1570.59,1665.55,9461.96,5.811485,4728.32,2.901814,179,1628.5
1695772800000,2023-09-27 00:00:00,ETH/USDD,1596.72,1644.21,1566.58,1603.37,15078.11,9.415657,6801.27,4.248058,280,1601.47
1695686400000,2023-09-26 00:00:00,ETH/USDD,1592.02,1669.93,1531.96,1598.14,10520.9,6.602997,4478.52,2.812193,190,1593.45
1695600000000,2023-09-25 00:00:00,ETH/USDD,1589.29,1630.5,1533.08,1590.66,14456.7,9.114556,5835.89,3.669873,231,1586.19
1695513600000,2023-09-24 00:00:00,ETH/USDD,1597.4,1676.26,1533.56,1587.86,11110.82,6.959011,5428.04,3.397552,203,1596.7
1695427200000,2023-09-23 00:00:00,ETH/USDD,1599.01,1677.47,1564.29,1597.4,11699.12,7.322574,5283.25,3.308281,193,1597.78
1695340800000,2023-09-22 00:00:00,ETH/USDD,1588.48,1635.91,1563.55,1599.14,9973.37,6.249929,4000.58,2.508295,215,1595.82
1695254400000,2023-09-21 00:00:00,ETH/USDD,1626.93,1672.4,1533.39,1590.7,9329.45,5.818237,2666.38,1.658133,208,1603.8
1695168000000,2023-09-20 00:00:00,ETH/USDD,1643.65,1677.37,1551.31,1622.35,10320.7,6.321693,6266.68,3.832436,172,1632.77
1695081600000,2023-09-19 00:00:00,ETH/USDD,1640.43,1677.6,1560.81,1647.7,8919.32,5.426347,3960.34,2.40605,170,1643.77
1694995200000,2023-09-18 00:00:00,ETH/USDD,1623.95,1671.97,1561.38,1598.74,9389.76,5.709442,4768.8,2.896562,231,1644.73
1694908800000,2023-09-17 00:00:00,ETH/USDD,1630.97,1656.26,1543.19,1643.17,11092.1,6.808638,3249.35,1.99418,240,1629.18
1694822400000,2023-09-16 00:00:00,ETH/USDD,1644.86,1677.48,1598.03,1641.85,10616.08,6.472501,5926.52,3.614394,267,1640.22
1694736000000,2023-09-15 00:00:00,ETH/USDD,1629.91,1672.62,1543.19,1641.44,8044.18,4.931059,3678.84,2.25567,150,1631.45
1694649600000,2023-09-14 00:00:00,ETH/USDD,1614.15,1709.01,1557.84,1629.79,9566.8,5.856554,5198.93,3.179003,162,1633.78
1694563200000,2023-09-13 00:00:00,ETH/USDD,1596.73,1697.74,1531.92,1532.48,50137.19,31.302684,18491.29,11.509658,845,1601.99
1694476800000,2023-09-12 00:00:00,ETH/USDD,1560.24,1701.53,1531.94,1596.72,33534.89,21.017177,19616.1,12.304918,1430,1595.98
1694390400000,2023-09-11 00:00:00,ETH/USDD,1622.73,1705.43,1531.98,1563.58,39649.13,24.96918,18992.65,11.969029,1465,1588.54
1694304000000,2023-09-10 00:00:00,ETH/USDD,1641.85,1718.99,1600.38,1622.46,37210.81,22.824534,22408.81,13.741212,1415,1630.43
1694217600000,2023-09-09 00:00:00,ETH/USDD,1622.91,1727.78,1600.1,1641.85,38266.33,23.305947,22720.63,13.834036,1393,1642.02
1694131200000,2023-09-08 00:00:00,ETH/USDD,1652.32,1743.24,1600.08,1645.12,32446.19,19.719865,18793.33,11.409557,1215,1645.55
1694044800000,2023-09-07 00:00:00,ETH/USDD,1630.65,1742.34,1600.11,1650.69,60004.59,36.568218,22979.4,14.001835,2105,1640.95
1693958400000,2023-09-06 00:00:00,ETH/USDD,1641.46,1724.53,1600.08,1639.48,104812.79,64.045568,37324.62,22.791147,3675,1636.56
1693872000000,2023-09-05 00:00:00,ETH/USDD,1636.72,1721.24,1600.08,1641.42,96652.81,59.076709,29056.12,17.74452,3353,1636.09
1693785600000,2023-09-04 00:00:00,ETH/USDD,1642.98,1732.05,1590.63,1636.73,62343.01,38.083802,30578.77,18.684936,2480,1637.03
1693699200000,2023-09-03 00:00:00,ETH/USDD,1641.33,1717.98,1590.62,1642.98,142111.2,86.603868,53304.43,32.511564,4954,1640.94
1693612800000,2023-09-02 00:00:00,ETH/USDD,1636.27,1733.61,1590.64,1631.68,72835.56,44.339351,30077.25,18.235307,2622,1642.92
1693526400000,2023-09-01 00:00:00,ETH/USDD,1692.73,1739.31,1590.64,1634.57,50158.31,30.632659,22554.9,13.746444,2025,1637.65
1693440000000,2023-08-31 00:00:00,ETH/USDD,1700.82,1745.66,1625.81,1684.04,1220.21,0.72006,641.49,0.377418,115,1695.08
1693353600000,2023-08-30 00:00:00,ETH/USDD,1728.46,1777,1676.93,1719.64,3028.96,1.757074,1617.61,0.932783,158,1724.13
1693267200000,2023-08-29 00:00:00,ETH/USDD,1669.6,1744.19,1609.18,1722.75,4584.47,2.755318,3281.09,1.980838,171,1664.58
1693180800000,2023-08-28 00:00:00,ETH/USDD,1662.53,1678.51,1630.58,1658.19,2153.68,1.302177,687.65,0.415106,136,1653.95
1693094400000,2023-08-27 00:00:00,ETH/USDD,1653.01,1680.69,1646.98,1662.81,3393.79,2.047213,1973.33,1.189043,187,1657.78
1693008000000,2023-08-26 00:00:00,ETH/USDD,1661.32,1680.74,1644.67,1651.08,2731.96,1.650292,2209.35,1.334486,207,1655.44
1692921600000,2023-08-25 00:00:00,ETH/USDD,1665.34,1683.04,1626.11,1661.39,3159.25,1.905489,2051.47,1.235237,236,1658
1692835200000,2023-08-24 00:00:00,ETH/USDD,1687.28,1687.29,1618.81,1682.71,2125.82,1.274103,1233.52,0.739436,119,1668.57
1692748800000,2023-08-23 00:00:00,ETH/USDD,1634.37,1698.57,1630.59,1684.49,2189.99,1.310552,1008.97,0.604318,177,1671.3
1692662400000,2023-08-22 00:00:00,ETH/USDD,1673.34,1687,1598.83,1642.16,2369.21,1.436005,1076.66,0.650466,153,1650.13
1692576000000,2023-08-21 00:00:00,ETH/USDD,1689.53,1696.69,1643.31,1673.82,5080.5,3.022308,2847.42,1.693709,296,1681.04
1692489600000,2023-08-20 00:00:00,ETH/USDD,1673.21,1695.51,1660.21,1694.84,3076.64,1.827519,2118.48,1.257972,96,1683.55
