unix,date,symbol,open,high,low,close,Volume XMR,Volume BTC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1485388800000,2017-01-26 00:00:00,XMR/BTC,0.01313801,0.01328888,0.0129,0.01305011,1159.1376786,88699.97546027,0,0,0,0.01306807
1485302400000,2017-01-25 00:00:00,XMR/BTC,0.01324629,0.01327556,0.01291,0.01314425,1050.75870194,80303.04434246,0,0,0,0.01308491
1485216000000,2017-01-24 00:00:00,XMR/BTC,0.01333,0.01345799,0.01304399,0.01324755,1128.689014,85753.77352318,0,0,0,0.01316197
1485129600000,2017-01-23 00:00:00,XMR/BTC,0.01319002,0.0133698,0.0128,0.013304,1111.16701076,84373.31428955,0,0,0,0.01316964
1485043200000,2017-01-22 00:00:00,XMR/BTC,0.01303678,0.01323999,0.01282001,0.01319001,819.54427377,62869.24939463,0,0,0,0.01303569
1484956800000,2017-01-21 00:00:00,XMR/BTC,0.01329,0.0133773,0.01275,0.01303678,1137.31673614,87133.31001245,0,0,0,0.0130526
1484870400000,2017-01-20 00:00:00,XMR/BTC,0.01351393,0.01360105,0.013,0.01329,1812.56015702,136177.58356023,0,0,0,0.01331026
1484784000000,2017-01-19 00:00:00,XMR/BTC,0.0136265,0.01366499,0.01315,0.01351394,1489.14119997,110861.63386112,0,0,0,0.01343243
1484697600000,2017-01-18 00:00:00,XMR/BTC,0.01368165,0.01395,0.013366,0.01362651,2692.12602993,197142.93836305,0,0,0,0.0136557
1484611200000,2017-01-17 00:00:00,XMR/BTC,0.01289,0.01377623,0.01252522,0.01368165,3114.55171422,236182.61618933,0,0,0,0.01318704
1484524800000,2017-01-16 00:00:00,XMR/BTC,0.01310192,0.01324583,0.0123284,0.01289,2803.49473695,219637.7249843,0,0,0,0.01276417
1484438400000,2017-01-15 00:00:00,XMR/BTC,0.01353,0.01361399,0.0120208,0.01308699,6853.05546099,537683.39045616,0,0,0,0.01274552
1484352000000,2017-01-14 00:00:00,XMR/BTC,0.01361601,0.01425,0.01318,0.01353,2320.68797428,169016.80478866,0,0,0,0.01373051
1484265600000,2017-01-13 00:00:00,XMR/BTC,0.01469598,0.01494812,0.01336121,0.013597,5143.01410077,364723.66946893,0,0,0,0.01410112
1484179200000,2017-01-12 00:00:00,XMR/BTC,0.01492321,0.01492999,0.01444997,0.01474954,1496.95669046,101896.56348713,0,0,0,0.01469094
1484092800000,2017-01-11 00:00:00,XMR/BTC,0.01475099,0.015,0.0144493,0.014925,3116.81302399,211611.15150201,0,0,0,0.01472896
1484006400000,2017-01-10 00:00:00,XMR/BTC,0.015199,0.01540453,0.01450004,0.014751,3148.931876,209483.48617919,0,0,0,0.01503188
1483920000000,2017-01-09 00:00:00,XMR/BTC,0.014805,0.01519917,0.0139999,0.01513501,3655.1796378,249095.26731228,0,0,0,0.01467382
1483833600000,2017-01-08 00:00:00,XMR/BTC,0.014375,0.0151,0.01426006,0.014805,2688.3645077,182177.38454987,0,0,0,0.01475685
1483747200000,2017-01-07 00:00:00,XMR/BTC,0.01555786,0.01572,0.01365,0.01445069,8697.88865457,595380.53974243,0,0,0,0.01460895
1483660800000,2017-01-06 00:00:00,XMR/BTC,0.016045,0.0169,0.01495,0.01555999,8252.20176224,520346.92373028,0,0,0,0.01585903
1483574400000,2017-01-05 00:00:00,XMR/BTC,0.01607,0.01646997,0.0155282,0.016005,6097.61021395,381018.0424522,0,0,0,0.01600346
1483488000000,2017-01-04 00:00:00,XMR/BTC,0.01547001,0.01628318,0.01504246,0.01607,6590.01204457,420071.99131349,0,0,0,0.01568781
1483401600000,2017-01-03 00:00:00,XMR/BTC,0.01573,0.01659899,0.0141051,0.01547,13444.38040503,855477.97063238,0,0,0,0.01571563
1483315200000,2017-01-02 00:00:00,XMR/BTC,0.01409848,0.01618981,0.01360469,0.01569503,11087.70357061,735706.04762693,0,0,0,0.01507083
1483228800000,2017-01-01 00:00:00,XMR/BTC,0.01429185,0.0143904,0.01325248,0.01403001,3564.6892195,258493.73791284,0,0,0,0.01379023
1483142400000,2016-12-31 00:00:00,XMR/BTC,0.013515,0.01444,0.0132056,0.01429187,3793.81838466,270410.93861341,0,0,0,0.01402982
1483056000000,2016-12-30 00:00:00,XMR/BTC,0.01348899,0.01386022,0.01280502,0.013515,3040.35657152,227638.44449821,0,0,0,0.01335607
1482969600000,2016-12-29 00:00:00,XMR/BTC,0.01441301,0.01454682,0.01270541,0.01350432,7441.00645061,552966.01345938,0,0,0,0.01345653
1482883200000,2016-12-28 00:00:00,XMR/BTC,0.01355814,0.0152,0.012815,0.01441301,12901.39496641,906081.8977116,0,0,0,0.01423866
1482796800000,2016-12-27 00:00:00,XMR/BTC,0.01135453,0.014,0.01119526,0.0135582,10530.32988588,835367.49677297,0,0,0,0.01260562
1482710400000,2016-12-26 00:00:00,XMR/BTC,0.01084001,0.011395,0.01068153,0.01133764,1817.88761943,163717.43335747,0,0,0,0.01110381
1482624000000,2016-12-25 00:00:00,XMR/BTC,0.01074699,0.01122,0.0107,0.01083,2033.73231745,185575.94442017,0,0,0,0.01095902
1482537600000,2016-12-24 00:00:00,XMR/BTC,0.01042972,0.01085,0.010385,0.01075699,1239.55383478,116338.22743434,0,0,0,0.01065474
1482451200000,2016-12-23 00:00:00,XMR/BTC,0.01028,0.0109,0.01002138,0.01042972,3725.55491044,358278.65137011,0,0,0,0.01039848
1482364800000,2016-12-22 00:00:00,XMR/BTC,0.00994,0.011027,0.00967,0.010281,4386.1126005,425970.61408584,0,0,0,0.01029674
1482278400000,2016-12-21 00:00:00,XMR/BTC,0.01055061,0.01068,0.0098,0.0099,2957.55705481,288146.49735636,0,0,0,0.01026407
1482192000000,2016-12-20 00:00:00,XMR/BTC,0.01083769,0.011091,0.01034002,0.01055,2302.22358782,215295.86946274,0,0,0,0.0106933
1482105600000,2016-12-19 00:00:00,XMR/BTC,0.01088203,0.01110842,0.01050907,0.01089594,2188.01850216,203131.69904265,0,0,0,0.01077142
1482019200000,2016-12-18 00:00:00,XMR/BTC,0.01054,0.01128738,0.01047,0.01088203,2451.76323251,225081.65140681,0,0,0,0.01089277
1481932800000,2016-12-17 00:00:00,XMR/BTC,0.010823,0.01087,0.0104005,0.01055,1229.99233254,116384.88701749,0,0,0,0.01056831
1481846400000,2016-12-16 00:00:00,XMR/BTC,0.01082486,0.0109666,0.01070001,0.010823,1089.88147773,100794.55442226,0,0,0,0.0108129
1481760000000,2016-12-15 00:00:00,XMR/BTC,0.010772,0.01101,0.01050646,0.01082929,1422.38997737,131957.47544729,0,0,0,0.01077915
1481673600000,2016-12-14 00:00:00,XMR/BTC,0.01052,0.01104989,0.01030021,0.010772,3930.57262012,366685.36371603,0,0,0,0.01071919
1481587200000,2016-12-13 00:00:00,XMR/BTC,0.010345,0.01055,0.010135,0.01052,1109.78602867,107717.05142302,0,0,0,0.01030278
1481500800000,2016-12-12 00:00:00,XMR/BTC,0.01027,0.01037245,0.01001453,0.010345,1246.70430753,122379.09578274,0,0,0,0.01018723
1481414400000,2016-12-11 00:00:00,XMR/BTC,0.01003505,0.01054,0.0099863,0.01027291,1870.32722067,181489.34297703,0,0,0,0.01030543
1481328000000,2016-12-10 00:00:00,XMR/BTC,0.01028007,0.01038839,0.009801,0.01003504,1171.84638185,116343.46158454,0,0,0,0.0100723
1481241600000,2016-12-09 00:00:00,XMR/BTC,0.01011004,0.01045,0.01009197,0.01028799,1531.18855521,148744.16289798,0,0,0,0.0102941
1481155200000,2016-12-08 00:00:00,XMR/BTC,0.01025998,0.01056,0.00997,0.01010503,1719.47176405,168238.21712508,0,0,0,0.01022045
1481068800000,2016-12-07 00:00:00,XMR/BTC,0.00985285,0.0104496,0.00957188,0.01026999,2183.10785283,219774.85977432,0,0,0,0.00993338
1480982400000,2016-12-06 00:00:00,XMR/BTC,0.01042131,0.010528,0.00933001,0.009832,4406.290247,448993.49326948,0,0,0,0.0098137
1480896000000,2016-12-05 00:00:00,XMR/BTC,0.010105,0.0107,0.01001234,0.01041392,2993.7309343,288454.62273285,0,0,0,0.01037851
1480809600000,2016-12-04 00:00:00,XMR/BTC,0.01072978,0.01099,0.01000003,0.010126,3032.41114775,287224.64970766,0,0,0,0.01055762
1480723200000,2016-12-03 00:00:00,XMR/BTC,0.010538,0.011066,0.01039944,0.01071521,2518.36399405,234185.53088492,0,0,0,0.01075371
1480636800000,2016-12-02 00:00:00,XMR/BTC,0.01126999,0.01130899,0.01019001,0.0105333,7721.54022702,726870.36462227,0,0,0,0.01062299
1480550400000,2016-12-01 00:00:00,XMR/BTC,0.01199993,0.01233999,0.0111,0.01127499,7139.50542161,617857.60325658,0,0,0,0.01155526
1480464000000,2016-11-30 00:00:00,XMR/BTC,0.01035667,0.012789,0.0095,0.011997,14487.7600448,1269115.4870238,0,0,0,0.01141563
1480377600000,2016-11-29 00:00:00,XMR/BTC,0.010729,0.0108659,0.0101,0.01037,3093.39790427,297271.63172397,0,0,0,0.01040596
1480291200000,2016-11-28 00:00:00,XMR/BTC,0.010824,0.01110007,0.01054999,0.010729,2415.74421036,223639.1507787,0,0,0,0.01080197
1480204800000,2016-11-27 00:00:00,XMR/BTC,0.01038979,0.0110907,0.01028,0.010829,3329.21273443,310347.26261036,0,0,0,0.01072737
1480118400000,2016-11-26 00:00:00,XMR/BTC,0.010181,0.0107,0.00997371,0.01038498,2014.06514977,193889.65512939,0,0,0,0.01038768
1480032000000,2016-11-25 00:00:00,XMR/BTC,0.01051503,0.01058985,0.009905,0.010181,3156.08712375,308890.18423554,0,0,0,0.0102175
1479945600000,2016-11-24 00:00:00,XMR/BTC,0.01062521,0.01136789,0.01021,0.01051503,7497.50066922,694205.07757994,0,0,0,0.01080012
1479859200000,2016-11-23 00:00:00,XMR/BTC,0.01020812,0.01109752,0.01000001,0.010621,5200.2618692,494271.71478573,0,0,0,0.01052105
1479772800000,2016-11-22 00:00:00,XMR/BTC,0.009188,0.011197,0.00916894,0.010213,13050.31408151,1292756.2207273,0,0,0,0.01009495
1479686400000,2016-11-21 00:00:00,XMR/BTC,0.009,0.0093,0.008853,0.00919299,2076.81457721,228765.37092717,0,0,0,0.00907836
1479600000000,2016-11-20 00:00:00,XMR/BTC,0.008701,0.0095,0.0085215,0.009028,4667.1662641,513654.09858497,0,0,0,0.0090862
1479513600000,2016-11-19 00:00:00,XMR/BTC,0.00894,0.00915105,0.0085,0.00872,3114.85606788,351998.58967293,0,0,0,0.00884905
1479427200000,2016-11-18 00:00:00,XMR/BTC,0.00912501,0.0097001,0.008651,0.00894,4915.82470573,535651.62270039,0,0,0,0.00917727
1479340800000,2016-11-17 00:00:00,XMR/BTC,0.00879544,0.0094,0.0083,0.00914402,5993.74165229,674275.39129023,0,0,0,0.00888915
1479254400000,2016-11-16 00:00:00,XMR/BTC,0.0103002,0.010539,0.00814,0.0087801,12364.75613183,1358073.96394849,0,0,0,0.00910462
1479168000000,2016-11-15 00:00:00,XMR/BTC,0.0109251,0.01121,0.00995505,0.01034066,5086.59416672,481568.78997773,0,0,0,0.01056254
1479081600000,2016-11-14 00:00:00,XMR/BTC,0.0101207,0.01169999,0.01007729,0.01094,7315.30862977,668033.1120494,0,0,0,0.01095051
1478995200000,2016-11-13 00:00:00,XMR/BTC,0.01048364,0.01179983,0.0099012,0.010111,11759.23461493,1077046.99125398,0,0,0,0.01091803
1478908800000,2016-11-12 00:00:00,XMR/BTC,0.009521,0.01088888,0.00925001,0.0104511,9971.77784538,986427.51433995,0,0,0,0.01010898
1478822400000,2016-11-11 00:00:00,XMR/BTC,0.008525,0.00988888,0.00819762,0.00952501,5600.17158153,621353.34672709,0,0,0,0.00901286
1478736000000,2016-11-10 00:00:00,XMR/BTC,0.00855,0.00899,0.00821007,0.00852501,4335.02328467,499256.98298014,0,0,0,0.00868294
1478649600000,2016-11-09 00:00:00,XMR/BTC,0.0088805,0.00928164,0.00758888,0.008555,10959.05435425,1328625.89745305,0,0,0,0.00824841
1478563200000,2016-11-08 00:00:00,XMR/BTC,0.00811,0.00969827,0.00802176,0.00888998,12903.85603743,1446343.68308673,0,0,0,0.0089217
1478476800000,2016-11-07 00:00:00,XMR/BTC,0.006972,0.00837929,0.006933,0.00812687,5000.68885866,646448.14020937,0,0,0,0.00773563
1478390400000,2016-11-06 00:00:00,XMR/BTC,0.00715994,0.00716232,0.0068374,0.006972,821.0442995,117430.20266879,0,0,0,0.00699176
1478304000000,2016-11-05 00:00:00,XMR/BTC,0.006871,0.0072,0.00684001,0.00712496,859.20989311,122986.56183375,0,0,0,0.0069862
1478217600000,2016-11-04 00:00:00,XMR/BTC,0.00707,0.0074819,0.00664237,0.00688,3595.82647633,509477.29112147,0,0,0,0.00705787
1478131200000,2016-11-03 00:00:00,XMR/BTC,0.0060508,0.0075,0.006001,0.0071209,6298.2235367,911193.37426844,0,0,0,0.00691206
1478044800000,2016-11-02 00:00:00,XMR/BTC,0.00645,0.00689613,0.0059,0.0060508,3271.88772834,510540.72111998,0,0,0,0.00640867
1477958400000,2016-11-01 00:00:00,XMR/BTC,0.007288,0.00733999,0.006,0.00646,5100.27318378,764902.6356942,0,0,0,0.00666787
1477872000000,2016-10-31 00:00:00,XMR/BTC,0.00788112,0.0081,0.006821,0.00726702,4265.68994034,575732.06653365,0,0,0,0.00740915
1477785600000,2016-10-30 00:00:00,XMR/BTC,0.0071989,0.00817777,0.00676903,0.00788112,7830.80056894,1057831.01400028,0,0,0,0.00740269
1477699200000,2016-10-29 00:00:00,XMR/BTC,0.00829889,0.00846746,0.0058,0.0071989,14831.58529202,2154276.20855367,0,0,0,0.00688471
1477612800000,2016-10-28 00:00:00,XMR/BTC,0.00904883,0.00925458,0.0081,0.008304,4274.62005388,491789.56681011,0,0,0,0.00869196
1477526400000,2016-10-27 00:00:00,XMR/BTC,0.009101,0.0094,0.00867,0.00903345,2884.07424911,318545.68716994,0,0,0,0.00905387
1477440000000,2016-10-26 00:00:00,XMR/BTC,0.009261,0.00940002,0.00863499,0.009082,2257.79257452,250829.03282599,0,0,0,0.00900132
1477353600000,2016-10-25 00:00:00,XMR/BTC,0.009812,0.00982724,0.008601,0.009276,4393.80313627,478815.27113255,0,0,0,0.0091764
1477267200000,2016-10-24 00:00:00,XMR/BTC,0.00991594,0.0100972,0.009762,0.009812,900.15790962,90811.99151912,0,0,0,0.00991232
1477180800000,2016-10-23 00:00:00,XMR/BTC,0.00991999,0.0102,0.00978106,0.009916,799.01567776,80028.92448754,0,0,0,0.00998408
1477094400000,2016-10-22 00:00:00,XMR/BTC,0.01073439,0.01076799,0.00950002,0.00991999,3350.56706237,334523.79002267,0,0,0,0.01001593
1477008000000,2016-10-21 00:00:00,XMR/BTC,0.01038034,0.01108849,0.01015,0.01073439,3031.69181303,286865.55543104,0,0,0,0.01056833
1476921600000,2016-10-20 00:00:00,XMR/BTC,0.0105328,0.01150785,0.010252,0.01039202,3815.53564416,352522.06210102,0,0,0,0.01082353
1476835200000,2016-10-19 00:00:00,XMR/BTC,0.010291,0.01135034,0.01011443,0.010504,3542.27466981,330971.93030882,0,0,0,0.01070264
1476748800000,2016-10-18 00:00:00,XMR/BTC,0.0098299,0.01083666,0.00950004,0.010291,3565.84399267,354158.38523538,0,0,0,0.0100685
1476662400000,2016-10-17 00:00:00,XMR/BTC,0.009944,0.0100999,0.008888,0.0098299,5569.38770355,591918.75806629,0,0,0,0.00940904
1476576000000,2016-10-16 00:00:00,XMR/BTC,0.01028398,0.01047,0.00956,0.00991001,3865.02914991,389102.01656368,0,0,0,0.0099332
1476489600000,2016-10-15 00:00:00,XMR/BTC,0.01081,0.01084425,0.0100101,0.01028398,2565.82224782,247063.99163234,0,0,0,0.01038525
1476403200000,2016-10-14 00:00:00,XMR/BTC,0.01085611,0.01120057,0.01069996,0.01084,2569.13906322,234897.30857631,0,0,0,0.01093728
1476316800000,2016-10-13 00:00:00,XMR/BTC,0.01143771,0.011466,0.01061,0.01089,3194.45064447,288677.4902226,0,0,0,0.01106581
1476230400000,2016-10-12 00:00:00,XMR/BTC,0.01137962,0.011978,0.01111,0.01143771,3099.40488895,268327.68535794,0,0,0,0.01155082
1476144000000,2016-10-11 00:00:00,XMR/BTC,0.01119175,0.012345,0.01035055,0.011354,9059.62473173,799449.12351959,0,0,0,0.01133233
1476057600000,2016-10-10 00:00:00,XMR/BTC,0.012116,0.01234998,0.01094501,0.011158,5043.98934608,434657.30626677,0,0,0,0.01160451
1475971200000,2016-10-09 00:00:00,XMR/BTC,0.01112481,0.0125,0.0111,0.01219,4486.04817914,381657.17723566,0,0,0,0.01175413
1475884800000,2016-10-08 00:00:00,XMR/BTC,0.01116815,0.01160415,0.01069,0.0111186,2831.51599651,254451.85030441,0,0,0,0.0111279
1475798400000,2016-10-07 00:00:00,XMR/BTC,0.01172,0.01258179,0.01053457,0.01116517,7054.94758631,615345.482723,0,0,0,0.01146501
1475712000000,2016-10-06 00:00:00,XMR/BTC,0.01101298,0.01209879,0.0103,0.0117,7454.26305882,666745.18814615,0,0,0,0.01118007
1475625600000,2016-10-05 00:00:00,XMR/BTC,0.01252463,0.0126,0.009898,0.01101298,14455.60393549,1322678.09172456,0,0,0,0.01092904
1475539200000,2016-10-04 00:00:00,XMR/BTC,0.01298401,0.01333164,0.01219501,0.01254,3850.52171837,303576.17566425,0,0,0,0.01268387
1475452800000,2016-10-03 00:00:00,XMR/BTC,0.01357622,0.01399998,0.0126,0.01299,5123.80534568,387660.71088733,0,0,0,0.01321724
1475366400000,2016-10-02 00:00:00,XMR/BTC,0.01201,0.0139987,0.0119,0.0135622,7535.00823446,573093.11152305,0,0,0,0.01314796
1475280000000,2016-10-01 00:00:00,XMR/BTC,0.01378166,0.01384629,0.01155011,0.01201,13251.43990321,1073925.23098932,0,0,0,0.01233925
1475193600000,2016-09-30 00:00:00,XMR/BTC,0.01432,0.01440669,0.0131111,0.01379999,8434.33263257,612161.79116422,0,0,0,0.01377794
1475107200000,2016-09-29 00:00:00,XMR/BTC,0.01554136,0.015565,0.013702,0.01432,8386.04558318,588362.98407601,0,0,0,0.01425318
1475020800000,2016-09-28 00:00:00,XMR/BTC,0.015338,0.01570547,0.01509726,0.01554271,2978.91757139,193166.28918074,0,0,0,0.01542151
1474934400000,2016-09-27 00:00:00,XMR/BTC,0.01539999,0.01587993,0.015,0.01534301,3746.89875493,242164.18648744,0,0,0,0.01547255
1474848000000,2016-09-26 00:00:00,XMR/BTC,0.0170594,0.017272,0.01481114,0.0154,11990.83120498,747564.89114351,0,0,0,0.01603985
1474761600000,2016-09-25 00:00:00,XMR/BTC,0.01743814,0.01775599,0.01694472,0.01705,3325.76576474,192184.7733256,0,0,0,0.01730504
1474675200000,2016-09-24 00:00:00,XMR/BTC,0.01791885,0.01825938,0.01742105,0.01743814,2928.71304878,163318.12715533,0,0,0,0.01793256
1474588800000,2016-09-23 00:00:00,XMR/BTC,0.01704277,0.01833738,0.01668999,0.01791883,5413.18051865,307813.40146407,0,0,0,0.01758591
1474502400000,2016-09-22 00:00:00,XMR/BTC,0.0167,0.01789999,0.01663401,0.01708041,6414.63961321,374319.9714238,0,0,0,0.01713678
1474416000000,2016-09-21 00:00:00,XMR/BTC,0.01853798,0.01866488,0.01631001,0.01670974,10510.3610176,603616.55163935,0,0,0,0.01741231
1474329600000,2016-09-20 00:00:00,XMR/BTC,0.01728768,0.01925,0.0168008,0.0185,17867.99259275,989040.59084477,0,0,0,0.01806598
1474243200000,2016-09-19 00:00:00,XMR/BTC,0.01550001,0.017991,0.0148,0.0173,12991.31519027,793012.06315729,0,0,0,0.01638224
1474156800000,2016-09-18 00:00:00,XMR/BTC,0.01596361,0.0162,0.01511609,0.015505,4381.95621268,282248.58379098,0,0,0,0.01552516
1474070400000,2016-09-17 00:00:00,XMR/BTC,0.01464068,0.01632612,0.0145,0.01596361,7552.74632045,487527.7216411,0,0,0,0.01549193
1473984000000,2016-09-16 00:00:00,XMR/BTC,0.01562776,0.0163,0.014401,0.014646,11437.66808426,749710.90943839,0,0,0,0.0152561
1473897600000,2016-09-15 00:00:00,XMR/BTC,0.01725,0.0173,0.01524,0.01564,12290.79183305,750610.63065549,0,0,0,0.01637439
1473811200000,2016-09-14 00:00:00,XMR/BTC,0.018,0.01807052,0.01685,0.01721501,8545.90058902,490817.51593896,0,0,0,0.01741156
1473724800000,2016-09-13 00:00:00,XMR/BTC,0.01651,0.01895916,0.01612007,0.01803231,22965.8064759,1315676.17207123,0,0,0,0.01745551
1473638400000,2016-09-12 00:00:00,XMR/BTC,0.01757005,0.0182,0.0162,0.01648835,19876.3857579,1157024.94385692,0,0,0,0.01717887
1473552000000,2016-09-11 00:00:00,XMR/BTC,0.019608,0.01992998,0.0167,0.01757001,25431.25572644,1390862.49795978,0,0,0,0.01828452
1473465600000,2016-09-10 00:00:00,XMR/BTC,0.01998602,0.02020172,0.019103,0.019618,12623.16421579,640985.06887397,0,0,0,0.01969338
1473379200000,2016-09-09 00:00:00,XMR/BTC,0.02037994,0.02192435,0.019,0.019981,22880.11875493,1103791.5656708,0,0,0,0.02072865
1473292800000,2016-09-08 00:00:00,XMR/BTC,0.01924009,0.02095,0.0182121,0.02037258,28334.02041718,1435060.98771241,0,0,0,0.01974412
1473206400000,2016-09-07 00:00:00,XMR/BTC,0.020303,0.02117682,0.01801001,0.01923462,32497.93593116,1658739.6131033,0,0,0,0.01959194
1473120000000,2016-09-06 00:00:00,XMR/BTC,0.02290004,0.02370612,0.01955725,0.02030201,40667.57582003,1878532.59826076,0,0,0,0.02164858
1473033600000,2016-09-05 00:00:00,XMR/BTC,0.02195006,0.0235975,0.0206,0.02284587,38536.73627402,1751142.8529916,0,0,0,0.02200662
1472947200000,2016-09-04 00:00:00,XMR/BTC,0.0182,0.02290998,0.01700666,0.02204999,49631.63318711,2504885.31231518,0,0,0,0.01981393
1472860800000,2016-09-03 00:00:00,XMR/BTC,0.01770002,0.0265,0.01640001,0.01810707,108722.18220342,5046061.85292995,0,0,0,0.02154594
1472774400000,2016-09-02 00:00:00,XMR/BTC,0.01398569,0.0185,0.01364,0.01770002,47538.08287717,2890497.25253278,0,0,0,0.01644633
1472688000000,2016-09-01 00:00:00,XMR/BTC,0.01493001,0.01542,0.0135,0.01398582,20905.29549084,1447537.81967464,0,0,0,0.01444196
1472601600000,2016-08-31 00:00:00,XMR/BTC,0.01475,0.01543898,0.01256011,0.01493,34099.95463481,2388741.50833828,0,0,0,0.01427528
1472515200000,2016-08-30 00:00:00,XMR/BTC,0.01460007,0.01589988,0.0136,0.01475,26102.67006986,1773161.33139684,0,0,0,0.01472097
1472428800000,2016-08-29 00:00:00,XMR/BTC,0.01642001,0.01875,0.0131,0.01466299,78353.39242538,4930364.4191106,0,0,0,0.015892
1472342400000,2016-08-28 00:00:00,XMR/BTC,0.00923308,0.01714998,0.00882,0.01642001,83943.90598296,6422748.38598531,0,0,0,0.01306977
1472256000000,2016-08-27 00:00:00,XMR/BTC,0.00721439,0.00971384,0.00721439,0.009236,13819.24042743,1675542.69882985,0,0,0,0.00824762
1472169600000,2016-08-26 00:00:00,XMR/BTC,0.00718767,0.0081,0.007,0.00724181,10055.28016345,1347381.73619449,0,0,0,0.00746282
1472083200000,2016-08-25 00:00:00,XMR/BTC,0.00772014,0.00779605,0.00635,0.00715994,12304.35467696,1758585.62481099,0,0,0,0.00699673
1471996800000,2016-08-24 00:00:00,XMR/BTC,0.00802637,0.00879,0.0074,0.00772051,11390.8536584,1428517.00872822,0,0,0,0.0079739
1471910400000,2016-08-23 00:00:00,XMR/BTC,0.00651944,0.00928,0.006515,0.00808998,34751.87947444,4377343.29225821,0,0,0,0.00793903
1471824000000,2016-08-22 00:00:00,XMR/BTC,0.0043488,0.00938421,0.0043,0.00658352,30104.97432058,4523094.56735534,0,0,0,0.00665583
1471737600000,2016-08-21 00:00:00,XMR/BTC,0.00419022,0.004466,0.00409999,0.0043488,1310.36948227,301741.47754247,0,0,0,0.00434268
1471651200000,2016-08-20 00:00:00,XMR/BTC,0.00400239,0.00444062,0.00392987,0.00419024,3091.26643366,729402.75726454,0,0,0,0.00423807
1471564800000,2016-08-19 00:00:00,XMR/BTC,0.00380081,0.00407,0.00377926,0.0040024,529.44097624,135248.09390985,0,0,0,0.00391459
1471478400000,2016-08-18 00:00:00,XMR/BTC,0.00392055,0.00394,0.00370005,0.00380717,639.61080533,166783.18026591,0,0,0,0.00383498
1471392000000,2016-08-17 00:00:00,XMR/BTC,0.00381357,0.0039911,0.00368,0.00390228,749.28430698,195208.39307207,0,0,0,0.00383838
1471305600000,2016-08-16 00:00:00,XMR/BTC,0.0038556,0.004,0.00365,0.00381357,1283.95331704,335232.57045519,0,0,0,0.00383003
1471219200000,2016-08-15 00:00:00,XMR/BTC,0.00352536,0.00387287,0.00346,0.00387247,1300.92923059,350630.19713314,0,0,0,0.00371026
1471132800000,2016-08-14 00:00:00,XMR/BTC,0.0033898,0.00368632,0.00322,0.00352559,550.69414229,158873.66935434,0,0,0,0.00346623
1471046400000,2016-08-13 00:00:00,XMR/BTC,0.00332,0.003448,0.00329837,0.00338732,188.71332149,55701.67532387,0,0,0,0.00338792
1470960000000,2016-08-12 00:00:00,XMR/BTC,0.00335731,0.00338736,0.003207,0.00332332,187.57779117,57007.72931266,0,0,0,0.00329039
1470873600000,2016-08-11 00:00:00,XMR/BTC,0.00340754,0.00344785,0.0031921,0.00335722,202.40372627,61023.24880996,0,0,0,0.00331682
1470787200000,2016-08-10 00:00:00,XMR/BTC,0.00348487,0.0035,0.00324904,0.00340758,328.81181585,97307.45220406,0,0,0,0.0033791
1470700800000,2016-08-09 00:00:00,XMR/BTC,0.00321928,0.00349,0.00319813,0.00348488,390.59137736,115492.13059103,0,0,0,0.00338197
1470614400000,2016-08-08 00:00:00,XMR/BTC,0.00320201,0.00337028,0.0031288,0.00321637,321.49232941,98716.72802576,0,0,0,0.00325671
1470528000000,2016-08-07 00:00:00,XMR/BTC,0.00322458,0.003455,0.00305,0.00318843,413.442789,127529.35253847,0,0,0,0.00324194
1470441600000,2016-08-06 00:00:00,XMR/BTC,0.00311788,0.003425,0.003039,0.00322476,412.17613134,130018.33936115,0,0,0,0.00317013
1470355200000,2016-08-05 00:00:00,XMR/BTC,0.0031986,0.003239,0.00308,0.00311788,219.54195843,69581.40776413,0,0,0,0.00315518
1470268800000,2016-08-04 00:00:00,XMR/BTC,0.00277735,0.00330088,0.00276835,0.0032,811.54384408,263730.94876949,0,0,0,0.00307716
1470182400000,2016-08-03 00:00:00,XMR/BTC,0.00273235,0.00296573,0.002626,0.00277735,284.8201824,101521.98592043,0,0,0,0.0028055
1470096000000,2016-08-02 00:00:00,XMR/BTC,0.00277968,0.002899,0.00262123,0.00274486,510.60140696,184297.08862593,0,0,0,0.00277053
1470009600000,2016-08-01 00:00:00,XMR/BTC,0.00290352,0.00295,0.002777,0.00279893,255.51817289,89500.11767527,0,0,0,0.00285494
1469923200000,2016-07-31 00:00:00,XMR/BTC,0.00292,0.00297788,0.00282955,0.00292551,211.69171809,72773.98549678,0,0,0,0.00290889
1469836800000,2016-07-30 00:00:00,XMR/BTC,0.00290082,0.00295,0.00285,0.00292,95.84941538,33029.17728417,0,0,0,0.00290196
1469750400000,2016-07-29 00:00:00,XMR/BTC,0.00282982,0.00297,0.00278378,0.00287989,153.75769861,54020.20988047,0,0,0,0.00284629
1469664000000,2016-07-28 00:00:00,XMR/BTC,0.00297046,0.002974,0.002831,0.00285,47.29963451,16314.43013809,0,0,0,0.00289925
1469577600000,2016-07-27 00:00:00,XMR/BTC,0.00280003,0.00298999,0.00270001,0.00297257,378.40311528,133038.97679495,0,0,0,0.0028443
