unix,date,symbol,open,high,low,close,Volume CORN,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1636243200000,2021-11-07 00:00:00,CORN/USDT,14.53805565,80,14.53805565,54.089,75217.49459951,1554.24368379,0,0,0,48.39491733
1636156800000,2021-11-06 00:00:00,CORN/USDT,13.29999593,14.53805714,13.27296797,13.27296797,196.59523676,14.61223814,0,0,0,13.45414952
1636070400000,2021-11-05 00:00:00,CORN/USDT,12.90734883,12.9660502,12.6605017,12.96605017,793.31463616,61.48162013,0,0,0,12.90328124
1635984000000,2021-11-04 00:00:00,CORN/USDT,12.39805713,12.6605017,12.38057131,12.6605017,84.71047593,6.83316823,0,0,0,12.39695454
1635897600000,2021-11-03 00:00:00,CORN/USDT,13.30301027,13.30301027,12.53805714,12.53805714,359.62547552,27.90109566,0,0,0,12.88929581
1635811200000,2021-11-02 00:00:00,CORN/USDT,13.30078838,13.98999999,13.30078838,13.98699999,441.15585627,32.77912824,0,0,0,13.45843773
1635724800000,2021-11-01 00:00:00,CORN/USDT,12.38057131,12.38057131,12.38057131,12.38057131,53.69517004,4.33705107,0,0,0,12.38057131
1635638400000,2021-10-31 00:00:00,CORN/USDT,12.1262042,12.1262042,12.1262042,12.1262042,2.19999999,0.18142528,0,0,0,12.1262042
1635552000000,2021-10-30 00:00:00,CORN/USDT,13.3805885,13.3805885,12.10000003,12.1262042,218.00101418,17.07335375,0,0,0,12.76849395
1635465600000,2021-10-29 00:00:00,CORN/USDT,12.47218014,13.38058898,12.47218014,13.38058898,512.159139,38.65269618,0,0,0,13.25028237
1635379200000,2021-10-28 00:00:00,CORN/USDT,12.162,13.38058906,12,12.47216947,601.98227999,49.34213662,0,0,0,12.20016645
1635292800000,2021-10-27 00:00:00,CORN/USDT,13.03805894,13.03805894,12.162,12.162,288.70877906,22.61838829,0,0,0,12.76433914
1635206400000,2021-10-26 00:00:00,CORN/USDT,13.3004372,13.38058906,12.70400042,13.38058906,224.02426611,16.86098348,0,0,0,13.28654798
1635120000000,2021-10-25 00:00:00,CORN/USDT,12.86404295,13.30044124,12.86404295,13.300441,114.78451315,8.81130192,0,0,0,13.02696402
1635033600000,2021-10-24 00:00:00,CORN/USDT,12.70400772,13.98999999,12.70399042,12.70399042,1465.06282833,113.38067495,0,0,0,12.92162733
1634947200000,2021-10-23 00:00:00,CORN/USDT,14.24799992,14.24799992,14.00247936,14.00247937,0,0,0,0,0,14.0903043
1634860800000,2021-10-22 00:00:00,CORN/USDT,14.24799992,14.24799992,14.00247936,14.00247937,149.11972919,10.58314469,0,0,0,14.0903043
1634774400000,2021-10-21 00:00:00,CORN/USDT,12.97500012,14.47999989,12.9749796,14.47999989,71.01441005,5.46436685,0,0,0,12.99590821
1634688000000,2021-10-20 00:00:00,CORN/USDT,14.79999996,14.8,12.75000053,12.75000462,757.8861355,53.16506937,0,0,0,14.25533991
1634601600000,2021-10-19 00:00:00,CORN/USDT,12.18000001,12.18000001,12.18000001,12.18000001,45.67509845,3.75000808,0,0,0,12.18000001
1634515200000,2021-10-18 00:00:00,CORN/USDT,12.997,14.79999999,12.162,12.162,31.36354211,2.33223696,0,0,0,13.44783684
1634428800000,2021-10-17 00:00:00,CORN/USDT,14.79999999,14.79999999,13,13,154.19066259,11.85052914,0,0,0,13.01128926
1634342400000,2021-10-16 00:00:00,CORN/USDT,14.994,14.994,14.92,14.92,3.29999997,0.22081576,0,0,0,14.94458537
1634256000000,2021-10-15 00:00:00,CORN/USDT,12.11200001,12.20000004,12.10000001,12.10000001,64.69537394,5.33481311,0,0,0,12.12701787
1634169600000,2021-10-14 00:00:00,CORN/USDT,14.99999995,17.00485271,13.4999986,14.997,1056.83285539,68.8445935,0,0,0,15.35099274
1634083200000,2021-10-13 00:00:00,CORN/USDT,15.008,15.008,14.99999893,14.99999995,116.97034556,7.79789798,0,0,0,15.00024056
1633996800000,2021-10-12 00:00:00,CORN/USDT,13.00000001,15.32253,12.00000034,15.32253,175.04061057,12.70281606,0,0,0,13.77966977
1633910400000,2021-10-11 00:00:00,CORN/USDT,18.44785661,19.36925451,14.024,15.23872093,478.86736556,29.55281357,0,0,0,16.20378257
1633824000000,2021-10-10 00:00:00,CORN/USDT,19.70000077,26.99999993,17.30000001,22.8888,4344.38761128,213.33936717,0,0,0,20.36374096
1633737600000,2021-10-09 00:00:00,CORN/USDT,8.99460001,38,8.99460001,19.89999962,6320.15369482,272.11027129,0,0,0,23.22644295
1633651200000,2021-10-08 00:00:00,CORN/USDT,8.99460001,8.99460001,8.99460001,8.99460001,3.19131826,0.3548038,0,0,0,8.99460001
1633564800000,2021-10-07 00:00:00,CORN/USDT,9.4049,9.4049,8.97675653,8.97675653,19.09389242,2.0606344,0,0,0,9.26602624
1633478400000,2021-10-06 00:00:00,CORN/USDT,9.0035949,9.803056,9.0035949,9.52326072,39.57034632,4.25565357,0,0,0,9.29830064
1633392000000,2021-10-05 00:00:00,CORN/USDT,9.40034672,10.69999874,8.4668229,8.97675652,205.16461449,21.96485349,0,0,0,9.34058652
1633305600000,2021-10-04 00:00:00,CORN/USDT,10.69999656,10.69999874,8.9088,9.40034672,18.16509671,1.79494118,0,0,0,10.12016266
1633219200000,2021-10-03 00:00:00,CORN/USDT,9.925544,10.69999853,9.925544,10.69999853,31.10220721,3.06063001,0,0,0,10.16202778
1633132800000,2021-10-02 00:00:00,CORN/USDT,8.46682289,10.92554401,8.46682289,10.92554401,128.78913834,13.50975444,0,0,0,9.53304805
1633046400000,2021-10-01 00:00:00,CORN/USDT,8.00790001,8.00790001,8.0079,8.0079,9.71346859,1.21298575,0,0,0,8.0079
1632960000000,2021-09-30 00:00:00,CORN/USDT,8,9,6.7567,8.8899999,226.66200434,26.92462166,0,0,0,8.41839143
1632873600000,2021-09-29 00:00:00,CORN/USDT,9.7199998,9.7799998,8,8,68.57795594,7.9213183,0,0,0,8.65739178
1632787200000,2021-09-28 00:00:00,CORN/USDT,9.89999793,9.89999798,9,9.7799998,21.15726213,2.15126586,0,0,0,9.83479658
1632700800000,2021-09-27 00:00:00,CORN/USDT,10.26296602,10.9999995,9,10.89999798,51.01937554,5.36530446,0,0,0,9.50912961
1632614400000,2021-09-26 00:00:00,CORN/USDT,10.26296601,10.26296602,10.26296601,10.26296602,0,0,0,0,0,10.26296601
1632528000000,2021-09-25 00:00:00,CORN/USDT,10.26296601,10.26296602,10.26296601,10.26296602,31.71769648,3.0905,0,0,0,10.26296601
1632441600000,2021-09-24 00:00:00,CORN/USDT,9.6896,10.26296601,9.6896,10.26296601,17.66945993,1.7486,0,0,0,10.10491818
1632355200000,2021-09-23 00:00:00,CORN/USDT,9.53998117,9.53998117,9.53998117,9.53998117,0.00034534,0.0000362,0,0,0,9.53998117
1632268800000,2021-09-22 00:00:00,CORN/USDT,10.45000008,10.60708159,8.2,9.53998117,55.59152901,5.68661665,0,0,0,9.7758531
1632182400000,2021-09-21 00:00:00,CORN/USDT,10.96200001,10.96200001,10.45000008,10.45000008,0,0,0,0,0,10.64771474
1632096000000,2021-09-20 00:00:00,CORN/USDT,10.96200001,10.96200001,10.45000008,10.45000008,44.81741994,4.20911163,0,0,0,10.64771474
1632009600000,2021-09-19 00:00:00,CORN/USDT,10.96200001,10.96200001,10.96200001,10.96200001,0,0,0,0,0,10.96200001
1631923200000,2021-09-18 00:00:00,CORN/USDT,10.96200001,10.96200001,10.96200001,10.96200001,0,0,0,0,0,10.96200001
1631836800000,2021-09-17 00:00:00,CORN/USDT,10.96200001,10.96200001,10.96200001,10.96200001,4.795875,0.4375,0,0,0,10.96200001
1631750400000,2021-09-16 00:00:00,CORN/USDT,10.96200001,10.96200001,10.96200001,10.96200001,1.17343803,0.10704598,0,0,0,10.96200001
1631664000000,2021-09-15 00:00:00,CORN/USDT,10.92024979,10.92024979,10.45000012,10.45000012,0,0,0,0,0,10.450031
1631577600000,2021-09-14 00:00:00,CORN/USDT,10.92024979,10.92024979,10.45000012,10.45000012,0,0,0,0,0,10.450031
1631491200000,2021-09-13 00:00:00,CORN/USDT,10.92024979,10.92024979,10.45000012,10.45000012,0,0,0,0,0,10.450031
1631404800000,2021-09-12 00:00:00,CORN/USDT,10.92024979,10.92024979,10.45000012,10.45000012,10.00002957,0.95693779,0,0,0,10.450031
1631318400000,2021-09-11 00:00:00,CORN/USDT,10.92024979,10.92024979,10.92024979,10.92024979,1.76673807,0.1617855,0,0,0,10.92024979
1631232000000,2021-09-10 00:00:00,CORN/USDT,10.46044979,10.92024979,10.45000013,10.45000013,18.34771004,1.72058547,0,0,0,10.66364349
1631145600000,2021-09-09 00:00:00,CORN/USDT,10.45000012,10.45000012,10.45000012,10.45000012,0,0,0,0,0,10.45000012
1631059200000,2021-09-08 00:00:00,CORN/USDT,10.45000012,10.45000012,10.45000012,10.45000012,12.88243515,1.2327689,0,0,0,10.45000012
1630972800000,2021-09-07 00:00:00,CORN/USDT,13.7,13.7,12.51000001,12.51000001,214.80031092,17.1673,0,0,0,12.51217785
1630886400000,2021-09-06 00:00:00,CORN/USDT,13.7,13.7,13.7,13.7,0,0,0,0,0,13.7
1630800000000,2021-09-05 00:00:00,CORN/USDT,13.7,13.7,13.7,13.7,0,0,0,0,0,13.7
1630713600000,2021-09-04 00:00:00,CORN/USDT,13.7,13.7,13.7,13.7,12.18067,0.8891,0,0,0,13.7
1630627200000,2021-09-03 00:00:00,CORN/USDT,14.7,14.7,14.7,14.7,1.00000013,0.06802722,0,0,0,14.7
1630540800000,2021-09-02 00:00:00,CORN/USDT,14.00000001,14.7,13.7,14.7,370.14635859,25.23903295,0,0,0,14.66563157
1630454400000,2021-09-01 00:00:00,CORN/USDT,14.00000001,14.00000001,14.00000001,14.00000001,0,0,0,0,0,14.00000001
1630368000000,2021-08-31 00:00:00,CORN/USDT,14.00000001,14.00000001,14.00000001,14.00000001,14.00000001,1,0,0,0,14.00000001
1630281600000,2021-08-30 00:00:00,CORN/USDT,14,14,14,14,4.99907464,0.35707676,0,0,0,14
1630195200000,2021-08-29 00:00:00,CORN/USDT,13.69999999,13.69999999,13.69999999,13.69999999,0,0,0,0,0,13.69999999
1630108800000,2021-08-28 00:00:00,CORN/USDT,13.69999999,13.69999999,13.69999999,13.69999999,0,0,0,0,0,13.69999999
1630022400000,2021-08-27 00:00:00,CORN/USDT,13.69999999,13.69999999,13.69999999,13.69999999,16.37423998,1.1952,0,0,0,13.69999999
1629936000000,2021-08-26 00:00:00,CORN/USDT,13.70000001,13.70000001,13.69999999,13.69999999,5.00000008,0.36496351,0,0,0,13.69999999
1629849600000,2021-08-25 00:00:00,CORN/USDT,13.70000001,13.70000001,13.70000001,13.70000001,16.13175001,1.1775,0,0,0,13.70000001
1629763200000,2021-08-24 00:00:00,CORN/USDT,13.99999483,13.99999999,13.70000002,13.70000002,205.79187545,14.7913,0,0,0,13.91303505
1629676800000,2021-08-23 00:00:00,CORN/USDT,13.70000002,13.99999946,13.70000001,13.99999946,75.73357105,5.52570518,0,0,0,13.70568435
1629590400000,2021-08-22 00:00:00,CORN/USDT,14.1852172,14.1852172,13.70000001,13.70000001,199.8352215,14.25725079,0,0,0,14.01639239
1629504000000,2021-08-21 00:00:00,CORN/USDT,15.59999254,15.59999262,13.85058055,14.1852172,1126.68906995,73.07626792,0,0,0,15.41798865
1629417600000,2021-08-20 00:00:00,CORN/USDT,12.51000002,13.70000031,12.51000001,13.70000001,498.21585566,36.46485053,0,0,0,13.66290683
1629331200000,2021-08-19 00:00:00,CORN/USDT,12.5225102,13.99999964,12.5225102,13.99999964,24.52199997,1.93064444,0,0,0,12.70145836
1629244800000,2021-08-18 00:00:00,CORN/USDT,12.77200001,12.77200001,12.51000001,12.51000001,19.88427552,1.58455113,0,0,0,12.54883805
1629158400000,2021-08-17 00:00:00,CORN/USDT,13.99999999,15.79999905,12,12.70000001,1243.77324915,102.39692781,0,0,0,12.14658755
1629072000000,2021-08-16 00:00:00,CORN/USDT,14.30000008,14.30000008,13.99999999,13.99999999,210.87164056,15.06132461,0,0,0,14.00086951
1628985600000,2021-08-15 00:00:00,CORN/USDT,15.99,15.99,13.00000008,15.95255418,176.35182387,11.81297104,0,0,0,14.92865962
1628899200000,2021-08-14 00:00:00,CORN/USDT,15.99,15.99,13.00000002,15.98999999,155.06798755,9.86878994,0,0,0,15.71296871
1628812800000,2021-08-13 00:00:00,CORN/USDT,14.45000001,15.99,10.45000005,15.99,687.25244807,47.05356113,0,0,0,14.60574782
1628726400000,2021-08-12 00:00:00,CORN/USDT,11.48136496,15.98999763,10.45000001,14.45,62.01197959,4.77366215,0,0,0,12.99044164
1628640000000,2021-08-11 00:00:00,CORN/USDT,15.99999836,15.99999997,10.11000001,11.011,117.97252355,7.47316724,0,0,0,15.78614792
1628553600000,2021-08-10 00:00:00,CORN/USDT,14,16.04009601,10.01000001,10.01000001,17.57777606,1.35452448,0,0,0,12.9770826
1628467200000,2021-08-09 00:00:00,CORN/USDT,16.0400986,16.0400986,12.0400986,14,71.41490502,5.148753,0,0,0,13.87033035
1628380800000,2021-08-08 00:00:00,CORN/USDT,16.54999999,16.54999999,10.00010002,10.00010002,9.75606975,0.85715217,0,0,0,11.38195771
1628294400000,2021-08-07 00:00:00,CORN/USDT,14,15.54995142,8.50000175,8.80000001,528.72965123,37.83097525,0,0,0,13.97610417
1628208000000,2021-08-06 00:00:00,CORN/USDT,15.54994639,15.54994639,15.54992392,15.54994187,4.39999989,0.28295932,0,0,0,15.54993804
1628121600000,2021-08-05 00:00:00,CORN/USDT,16.54995415,16.54995415,16.54995415,16.54995415,1.09999998,0.06646544,0,0,0,16.54995415
1628035200000,2021-08-04 00:00:00,CORN/USDT,13,17.76998721,12.99999999,13.55333287,0,0,0,0,0,13.27800304
1627948800000,2021-08-03 00:00:00,CORN/USDT,13,17.76998721,12.99999999,13.55333287,0,0,0,0,0,13.27800304
1627862400000,2021-08-02 00:00:00,CORN/USDT,13,17.76998721,12.99999999,13.55333287,0,0,0,0,0,13.27800304
1627776000000,2021-08-01 00:00:00,CORN/USDT,13,17.76998721,12.99999999,13.55333287,156.93754689,11.81936368,0,0,0,13.27800304
1627689600000,2021-07-31 00:00:00,CORN/USDT,13.01200001,13.01200001,13.012,13.012,84.93272236,6.52726117,0,0,0,13.012
1627603200000,2021-07-30 00:00:00,CORN/USDT,17.76999912,17.76999943,13.00000001,13.00000001,9.66218071,0.61914746,0,0,0,15.60562117
1627516800000,2021-07-29 00:00:00,CORN/USDT,15.00000118,15.00000119,13.00000001,13.00000001,95.90298121,6.40823225,0,0,0,14.96559073
1627430400000,2021-07-28 00:00:00,CORN/USDT,19,19.85918546,15.00000118,15.00000118,109.21028477,6.68304921,0,0,0,16.34138569
1627344000000,2021-07-27 00:00:00,CORN/USDT,15.49998688,21.10000047,8.20000003,19.9,3186.172069,159.20469969,0,0,0,20.01305285
1627257600000,2021-07-26 00:00:00,CORN/USDT,15.99999999,16.49999971,15,15.49999989,16.89999971,1.06482602,0,0,0,15.87113706
1627171200000,2021-07-25 00:00:00,CORN/USDT,15,16.49999998,14.60000148,16.49999998,196.20442571,13.37196079,0,0,0,14.67282388
1627084800000,2021-07-24 00:00:00,CORN/USDT,14.60000119,21.09999999,14.60000119,17,328.88519402,17.9880725,0,0,0,18.28351503
1626998400000,2021-07-23 00:00:00,CORN/USDT,18.5,18.5,13.5,17.5323,355.91561204,20.86721313,0,0,0,17.05621205
1626912000000,2021-07-22 00:00:00,CORN/USDT,21.000801,24.5,12.30000004,18.50000037,6674.56703459,348.52868745,0,0,0,19.15069626
1626825600000,2021-07-21 00:00:00,CORN/USDT,14.99999997,40,14.99999997,20.2,9999.30240392,419.58190615,0,0,0,23.83158629
1626739200000,2021-07-20 00:00:00,CORN/USDT,11.65,11.65,10,10,29.16024975,2.7905,0,0,0,10.44982969
1626652800000,2021-07-19 00:00:00,CORN/USDT,12.00000001,16,11,11.6,47.52907373,3.77586268,0,0,0,12.58760653
1626566400000,2021-07-18 00:00:00,CORN/USDT,7.00000003,16.98999999,7.00000003,16.98999999,525.3465895,42.97658771,0,0,0,12.22401818
1626480000000,2021-07-17 00:00:00,CORN/USDT,6.73961737,8.73961737,6.73961737,7.00000003,89.8741052,11.13714775,0,0,0,8.06975962
1626393600000,2021-07-16 00:00:00,CORN/USDT,6.48173348,6.73961737,6.48173348,6.73961737,36.72041188,5.4557883,0,0,0,6.73054192
1626307200000,2021-07-15 00:00:00,CORN/USDT,6.20771303,6.20771303,6.20771303,6.20771303,20.00125138,3.222,0,0,0,6.20771303
1626220800000,2021-07-14 00:00:00,CORN/USDT,6.79999997,6.79999997,5.80207713,6.207713,14.51306288,2.36506677,0,0,0,6.13642839
1626134400000,2021-07-13 00:00:00,CORN/USDT,6.79999997,9,6.79999997,7.07499971,376.82829469,44.7632929,0,0,0,8.41824339
1626048000000,2021-07-12 00:00:00,CORN/USDT,6.79999997,6.79999997,6.79999997,6.79999997,39.39511982,5.7934,0,0,0,6.79999997
1625961600000,2021-07-11 00:00:00,CORN/USDT,6.79999997,6.79999997,6.79999997,6.79999997,50.75161012,7.46347211,0,0,0,6.79999997
1625875200000,2021-07-10 00:00:00,CORN/USDT,6.0207714,6.8,5.80207713,6.79999997,124.28175989,18.68781295,0,0,0,6.65041758
1625788800000,2021-07-09 00:00:00,CORN/USDT,6.25,6.5,5.80207714,5.80207714,24.47560727,3.87896154,0,0,0,6.30983499
1625702400000,2021-07-08 00:00:00,CORN/USDT,6.6,6.75,5.80207713,5.80207713,63.43286705,10.81688682,0,0,0,5.86424431
1625616000000,2021-07-07 00:00:00,CORN/USDT,8.4999996,8.4999996,5.80207714,8.49999955,108.29673167,17.31165112,0,0,0,6.25571361
1625529600000,2021-07-06 00:00:00,CORN/USDT,8.49999963,8.49999963,8.49999963,8.49999963,1.00000005,0.11764707,0,0,0,8.49999963
1625443200000,2021-07-05 00:00:00,CORN/USDT,6.00000004,6.00000004,5.80207714,5.80207714,16.11122729,2.69174041,0,0,0,5.98543129
1625356800000,2021-07-04 00:00:00,CORN/USDT,8.49,8.49,8.49,8.49,13.98263852,1.64695389,0,0,0,8.49
1625270400000,2021-07-03 00:00:00,CORN/USDT,7.59083329,7.5999999,7.59083329,7.5999999,0,0,0,0,0,7.59970374
1625184000000,2021-07-02 00:00:00,CORN/USDT,7.59083329,7.5999999,7.59083329,7.5999999,36.37488502,4.78635566,0,0,0,7.59970374
1625097600000,2021-07-01 00:00:00,CORN/USDT,8.49999999,8.49999999,8.49999999,8.49999999,24.26747727,2.85499733,0,0,0,8.49999999
1625011200000,2021-06-30 00:00:00,CORN/USDT,6.0001,9,6,8.99999999,494.9839885,62.66484245,0,0,0,7.8989106
1624924800000,2021-06-29 00:00:00,CORN/USDT,6,6,6,6,5.9995701,0.99992835,0,0,0,6
1624838400000,2021-06-28 00:00:00,CORN/USDT,9,9,9,9,0,0,0,0,0,9
1624752000000,2021-06-27 00:00:00,CORN/USDT,9,9,9,9,45.99058266,5.11006474,0,0,0,9
1624665600000,2021-06-26 00:00:00,CORN/USDT,5.5030061,5.5030061,5.5030061,5.5030061,0,0,0,0,0,5.5030061
1624579200000,2021-06-25 00:00:00,CORN/USDT,5.5030061,5.5030061,5.5030061,5.5030061,0,0,0,0,0,5.5030061
1624492800000,2021-06-24 00:00:00,CORN/USDT,5.5030061,5.5030061,5.5030061,5.5030061,0,0,0,0,0,5.5030061
1624406400000,2021-06-23 00:00:00,CORN/USDT,5.5030061,5.5030061,5.5030061,5.5030061,4.85475198,0.8822,0,0,0,5.5030061
1624320000000,2021-06-22 00:00:00,CORN/USDT,6.35300014,6.35300014,6.2,6.2,112.53097516,17.95437515,0,0,0,6.26760743
1624233600000,2021-06-21 00:00:00,CORN/USDT,7.67500001,7.67500001,7.4193633,7.4193633,19.53261129,2.61826423,0,0,0,7.46013754
1624147200000,2021-06-20 00:00:00,CORN/USDT,7.70000011,8.27527477,7.675,8.27527477,100.91115394,13.10789855,0,0,0,7.69849976
1624060800000,2021-06-19 00:00:00,CORN/USDT,7.70000008,7.70000008,7.70000008,7.70000008,0,0,0,0,0,7.70000008
1623974400000,2021-06-18 00:00:00,CORN/USDT,7.70000008,7.70000008,7.70000008,7.70000008,7.42087515,0.96375001,0,0,0,7.70000008
1623888000000,2021-06-17 00:00:00,CORN/USDT,8.675,9,8.675,9,290.04015956,32.22668704,0,0,0,8.99999926
1623801600000,2021-06-16 00:00:00,CORN/USDT,9,9,7.7,8.675,0,0,0,0,0,8.33328574
1623715200000,2021-06-15 00:00:00,CORN/USDT,9,9,7.7,8.675,182.67631974,21.92128354,0,0,0,8.33328574
1623628800000,2021-06-14 00:00:00,CORN/USDT,8.17421467,8.20968188,7.41936377,7.69907843,46.44199249,5.90943346,0,0,0,7.85895853
1623542400000,2021-06-13 00:00:00,CORN/USDT,7.4193638,9,7.4193638,8.17421467,798.13369333,90.84925657,0,0,0,8.78525288
1623456000000,2021-06-12 00:00:00,CORN/USDT,7.41936377,7.41936377,7.41936377,7.41936377,0,0,0,0,0,7.41936377
1623369600000,2021-06-11 00:00:00,CORN/USDT,7.41936377,7.41936377,7.41936377,7.41936377,0,0,0,0,0,7.41936377
1623283200000,2021-06-10 00:00:00,CORN/USDT,7.41936377,7.41936377,7.41936377,7.41936377,37.09681885,5,0,0,0,7.41936377
1623196800000,2021-06-09 00:00:00,CORN/USDT,6.67090822,7.42305008,6.67090822,7.41936333,0,0,0,0,0,7.09050707
1623110400000,2021-06-08 00:00:00,CORN/USDT,6.67090822,7.42305008,6.67090822,7.41936333,80.408496,11.34030263,0,0,0,7.09050707
1623024000000,2021-06-07 00:00:00,CORN/USDT,6.67177464,6.67177464,6.67177464,6.67177464,70.66559624,10.5917241,0,0,0,6.67177464
1622937600000,2021-06-06 00:00:00,CORN/USDT,6.35300017,8.99999988,6.35300017,8.17421588,526.21257145,59.17436094,0,0,0,8.89257717
1622851200000,2021-06-05 00:00:00,CORN/USDT,8.99999991,8.99999994,8.99999991,8.99999991,21.17049209,2.35227692,0,0,0,8.99999992
1622764800000,2021-06-04 00:00:00,CORN/USDT,9.79999837,9.79999837,6.35300015,8.65,0,0,0,0,0,7.05572491
1622678400000,2021-06-03 00:00:00,CORN/USDT,9.79999837,9.79999837,6.35300015,8.65,572.62836265,81.15797731,0,0,0,7.05572491
1622592000000,2021-06-02 00:00:00,CORN/USDT,9.70999859,9.79999847,6.3300013,9.79999837,141.35095592,18.30098022,0,0,0,7.72368224
1622505600000,2021-06-01 00:00:00,CORN/USDT,9.79999761,9.79999859,9.79999761,9.79999859,79.47284472,8.10947554,0,0,0,9.79999807
1622419200000,2021-05-31 00:00:00,CORN/USDT,8,9.79999761,8,9.79999761,167.13118721,18.07571033,0,0,0,9.24617534
1622332800000,2021-05-30 00:00:00,CORN/USDT,8.00000001,8.00000001,8.00000001,8.00000001,23.44640002,2.9308,0,0,0,8.00000001
1622246400000,2021-05-29 00:00:00,CORN/USDT,8.29999584,8.29999584,8.00000001,8.00000001,19.71622855,2.39661033,0,0,0,8.22671433
1622160000000,2021-05-28 00:00:00,CORN/USDT,9.20001016,9.20001016,9.2,9.2,152.34932003,16.55969311,0,0,0,9.20000866
1622073600000,2021-05-27 00:00:00,CORN/USDT,13.29999583,13.29999583,10,12.99999991,208.72007357,19.39064616,0,0,0,10.76395659
1621987200000,2021-05-26 00:00:00,CORN/USDT,9.04948519,18,7.52474276,13.29999583,775.46134378,61.31518818,0,0,0,12.64713306
1621900800000,2021-05-25 00:00:00,CORN/USDT,9.04948539,9.0494854,9.04948529,9.04948529,194.47075016,21.48970264,0,0,0,9.04948539
1621814400000,2021-05-24 00:00:00,CORN/USDT,9.04948792,9.04948792,5.503061,9.04948561,95.47316152,14.29464237,0,0,0,6.67894719
1621728000000,2021-05-23 00:00:00,CORN/USDT,6.50000003,10.99989995,6.50000003,9.04949976,57.41604703,6.52016203,0,0,0,8.80592334
1621641600000,2021-05-22 00:00:00,CORN/USDT,12.8999898,12.8999898,9,9,63.52742521,5.1164689,0,0,0,12.41626333
1621555200000,2021-05-21 00:00:00,CORN/USDT,6.1250002,6.1250002,6.1250002,6.1250002,3.35230448,0.547315,0,0,0,6.1250002
1621468800000,2021-05-20 00:00:00,CORN/USDT,9.50000003,9.50000003,6.116436,6.116436,133.05608485,17.2,0,0,0,7.73581888
1621382400000,2021-05-19 00:00:00,CORN/USDT,10.40000001,13.13231992,2.02002001,9.50000003,877.63420645,89.92776507,0,0,0,9.75932411
1621296000000,2021-05-18 00:00:00,CORN/USDT,13.13231286,13.13231286,10.40000074,10.40000074,61.71912873,5.14355974,0,0,0,11.99930239
1621209600000,2021-05-17 00:00:00,CORN/USDT,14.69999454,14.69999454,10.4,13.13231992,427.35206845,38.09557777,0,0,0,11.21789177
1621123200000,2021-05-16 00:00:00,CORN/USDT,14.79999844,14.79999844,14.69999884,14.69999884,20.99999999,1.41937871,0,0,0,14.79520571
1621036800000,2021-05-15 00:00:00,CORN/USDT,13.31876096,15.99999978,11.50000001,14.79999977,825.87584406,62.8542498,0,0,0,13.13953864
1620950400000,2021-05-14 00:00:00,CORN/USDT,13.00000035,16,12,12.44971752,740.70967812,55.26327692,0,0,0,13.40328911
1620864000000,2021-05-13 00:00:00,CORN/USDT,14,14,13,13,626.46779156,46.27557473,0,0,0,13.5377636
1620777600000,2021-05-12 00:00:00,CORN/USDT,16.99999984,16.99999985,13.95000012,14,456.39505373,30.08383346,0,0,0,15.1707745
1620691200000,2021-05-11 00:00:00,CORN/USDT,13.86102667,19.00000534,10.43,13.94000003,1907.82890213,145.12143472,0,0,0,13.14643082
1620604800000,2021-05-10 00:00:00,CORN/USDT,13.86102666,14.88,13.7137166,13.86102667,934.80901157,66.21615322,0,0,0,14.11753727
1620518400000,2021-05-09 00:00:00,CORN/USDT,14.50000001,17.99999997,14.00000006,14.00000006,969.15389873,63.14672797,0,0,0,15.3476503
1620432000000,2021-05-08 00:00:00,CORN/USDT,14.00000605,20.00000003,14.00000009,14.00000009,2755.30051598,144.93056033,0,0,0,19.01117686
1620345600000,2021-05-07 00:00:00,CORN/USDT,14.00000009,14.00000009,14.00000006,14.00000009,685.96743443,48.99767358,0,0,0,14.00000008
1620259200000,2021-05-06 00:00:00,CORN/USDT,20.99999776,20.99999776,13.50004322,13.55550984,529.27384342,27.7230282,0,0,0,19.09148739
1620172800000,2021-05-05 00:00:00,CORN/USDT,14.00000001,20.999998,14,20.99999786,657.65486563,39.78210483,0,0,0,16.53142458
1620086400000,2021-05-04 00:00:00,CORN/USDT,14.97000073,17.75825036,13.86167573,14,871.5885735,56.49301082,0,0,0,15.42825494
1620000000000,2021-05-03 00:00:00,CORN/USDT,15.33107703,15.33107703,14.97,14.97,286.44244645,18.95690645,0,0,0,15.11018937
1619913600000,2021-05-02 00:00:00,CORN/USDT,14.98997717,16,14.97999166,15.33107595,1172.96222553,77.98262355,0,0,0,15.04132808
1619827200000,2021-05-01 00:00:00,CORN/USDT,14.98997761,14.98997761,14.97,14.97,60.76952704,4.05920698,0,0,0,14.97078797
1619740800000,2021-04-30 00:00:00,CORN/USDT,14.98998177,14.98998177,14.98998172,14.98998172,2.00000023,0.13342246,0,0,0,14.98998174
1619654400000,2021-04-29 00:00:00,CORN/USDT,14.98998554,14.98998555,14.98998554,14.98998554,58.44745262,3.8991,0,0,0,14.98998554
1619568000000,2021-04-28 00:00:00,CORN/USDT,15.98999895,15.98999921,11.8997539,11.91010001,647.77465304,50.66723938,0,0,0,12.78488153
1619481600000,2021-04-27 00:00:00,CORN/USDT,12.99976699,13.5,12.50000021,13.5,531.61178295,40.78410275,0,0,0,13.03477941
